social_democrat_IRE;Páirtí an Lucht Oibre;Páirtí an Lucht Oibre;Páirtí an Lucht Oibre;;Páirtí an Lucht Oibre;;;;;;;;;;x;
left_wing_radical_IRE;Sinn Féin;Sinn Féin;Sinn Féin;;Sinn Féin;;;;;;;;;;x;
leninist_IRE;Socialist Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;;x;
stalinist_IRE;CPI;CPI;CPI;;CPI;;;;;;;;;;x;
national_socialist_IRQ;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;x;
fascistic_IRQ;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;x;
paternal_autocrat_IRQ;The Hashemites;Les Hachémites;Die Hashemiten;;Los Hashemitas;;;;;;;;;;x;
social_conservative_IRQ;Islamic Dawa Party;Parti islamique Dawa;Islamic Dawa-Partei;;Partido Islámico Dawa;;;;;;;;;;x;
market_liberal_IRQ;Reform Party;Parti réformateur;Reform-Partei;;Partido Reformista;;;;;;;;;;x;
social_liberal_IRQ;Arabic Democratic Unionist Party;Parti unioniste démocratique arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático;;;;;;;;;;x;
social_democrat_IRQ;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
left_wing_radical_IRQ;Worker-Communist Party of Iraq;Parti communiste des travailleurs iraquiens;Kommunistische Arbeiterpartei Irak;;Partido Iraquí de los Trabajadores Comunistas;;;;;;;;;;x;
leninist_IRQ;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinist_IRQ;Iraqi Communist Party;Parti communiste iraquien;Kommunistische Partei Irak;;Partido Comunista de Irak;;;;;;;;;;x;
national_socialist_ISR;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_ISR;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
paternal_autocrat_ISR;Herut;Herut;Herut;;Herut;;;;;;;;;;x;
social_conservative_ISR;Agudat Yisrael;Agudat Israel;Agudat Yisrael;;Agudat Yisrael;;;;;;;;;;x;
market_liberal_ISR;Miflega Libralit Yisraelit;Miflega Libralit Yisraelit;Miflega Libralit Yisraelit;;Miflega Libralit Yisraelit;;;;;;;;;;x;
social_liberal_ISR;Tzionim Klalim;Tzionim Klalim;Tzionim Klalim;;Tzionim Klalim;;;;;;;;;;x;
social_democrat_ISR;Mifleget HaAvoda HaYisraelit;Mifleget HaAvoda HaYisraelit;Mifleget HaAvoda HaYisraelit;;Mifleget HaAvoda HaYisraelit;;;;;;;;;;x;
left_wing_radical_ISR;Reshimat HaLokhmim;Reshimat HaLokhmim;Reshimat HaLokhmim;;Reshimat HaLokhmim;;;;;;;;;;x;
leninist_ISR;Komunistim Ivrim;Komunistim Ivrim;Komunistim Ivrim;;Komunistim Ivrim;;;;;;;;;;x;
stalinist_ISR;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;HaMiflega HaKomunistit HaYisraelit;;HaMiflega HaKomunistit HaYisraelit;;;;;;;;;;x;
national_socialist_ITA;NSIWP;NSIWP;NSIWP;;NSIWP;;;;;;;;;;x;
fascistic_ITA;PNF;PNF;PNF;;PNF;;;;;;;;;;x;
paternal_autocrat_ITA;ANI;ANI;ANI;;ANI;;;;;;;;;;x;
social_conservative_ITA;IPP;IPP;IPP;;IPP;;;;;;;;;;x;
market_liberal_ITA;PRI;PRI;PRI;;PRI;;;;;;;;;;x;
social_liberal_ITA;ARV;ARV;ARV;;ARV;;;;;;;;;;x;
social_democrat_ITA;PSU;PSU;PSU;;PSU;;;;;;;;;;x;
left_wing_radical_ITA;FN;FN;FN;;FN;;;;;;;;;;x;
leninist_ITA;PTI;PTI;PTI;;PTI;;;;;;;;;;x;
stalinist_ITA;PCI;PCI;PCI;;PCI;;;;;;;;;;x;
national_socialist_JAP;Imperial Rule Assistance Association;Association d'aide au régime impérial;Kaiserliche Hilfsgesellschaft;;Asociación de Asistencia al Imperio;;;;;;;;;;x;
fascistic_JAP;Kokumin Domei;Kokumin Domei;Kokumin Domei;;Kokumin Domei;;;;;;;;;;x;
paternal_autocrat_JAP;Control Clique;Clique de contrôle;Kontrollclique;;Control Clique;;;;;;;;;;x;
social_conservative_JAP;Seiyukai Party;Seiyukai Party;Seiyukai-Partei;;Partido Seiyukai;;;;;;;;;;x;
market_liberal_JAP;Minsei Party;Minsei Party;Minsei-Partei;;Partido Minsei;;;;;;;;;;x;
social_liberal_JAP;Rikken Seiyukai;Rikken Seiyukai;Rikken Seiyukai;;Rikken Seiyukai;;;;;;;;;;x;
social_democrat_JAP;Shakai Taishuto;Shakai Taishuto;Shakai Taishuto;;Shakai Taishuto;;;;;;;;;;x;
left_wing_radical_JAP;Nihon Musanto;Nihon Musanto;Nihon Musanto;;Nihon Musanto;;;;;;;;;;x;
leninist_JAP;Nippon Shakaito;Nippon Shakaito;Nippon Shakaito;;Nippon Shakaito;;;;;;;;;;x;
stalinist_JAP;JCP;JCP;JKP;;JCP;;;;;;;;;;x;
national_socialist_JOR;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;x;
fascistic_JOR;Arab Fascistic Front;Front fasciste arabe;Faschistische Front;;Frente Fascista Árabe;;;;;;;;;;x;
paternal_autocrat_JOR;The Hashemites;Les Hachémites;Die Hashemiten;;Los Hashemitas;;;;;;;;;;x;
social_conservative_JOR;Muslim Brotherhood;Parti islamique Dawa;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;x;
market_liberal_JOR;Reform Party;Parti réformateur;Reform-Partei;;Partido Reformista;;;;;;;;;;x;
social_liberal_JOR;Arabic Democratic Unionist Party;Parti unioniste démocratique arabe;Demokratische Einheitspartei Arabiens;;Parido Árabe Unionista Democrático;;;;;;;;;;x;
social_democrat_JOR;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
left_wing_radical_JOR;Worker-Communist Party;Parti communiste des travailleurs jordaniens;Kommunistische Arbeiterpartei;;Partido Comunista de los Trabajadores;;;;;;;;;;x;
leninist_JOR;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinist_JOR;Jordan Communist Party;Parti communiste jordanien;Kommunistische Partei Jordaniens;;Partido Comunista de Jordania;;;;;;;;;;x;
national_socialist_KOR;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_KOR;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
paternal_autocrat_KOR;Democratic Republican Party;Parti républicain démocratique;Demokratische Republikanerpartei;;Partido Democrático Republicano;;;;;;;;;;x;
social_conservative_KOR;Democratic Justice Party;Parti démocratique de la justice;Demokratische Gerechtigkeitspartei;;Partido de la Justicia Democrática;;;;;;;;;;x;
market_liberal_KOR;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;x;
social_liberal_KOR;Democratic Party;Parti démocratique;Demokratische Partei;;Partido Demócrata;;;;;;;;;;x;
social_democrat_KOR;Democratic Labor Party;Parti travailliste démocratique;Demokratische Arbeiterpartei;;Partido Demócrata Laborista;;;;;;;;;;x;
left_wing_radical_KOR;People's Party of Korea;Parti du peuple coréen;Koreanische Volkspartei;;Partido del Pueblo de Corea;;;;;;;;;;x;
leninist_KOR;Communist Party of Korea;Parti communiste coréen;Kommunistische Partei Koreas;;Partido Comunista de Corea;;;;;;;;;;x;
stalinist_KOR;Workers' Party of Korea;Parti des travailleurs coréens;Koreanische Arbeiterpartei;;Partido de los Trabajadores de Corea;;;;;;;;;;x;
national_socialist_LAT;Nacionala Savieniba;Nacionala Savieniba;Nacionala Savieniba;;Nacionala Savieniba;;;;;;;;;;x;
fascistic_LAT;The Legion;La Légion;Die Legion;;La Legión;;;;;;;;;;x;
paternal_autocrat_LAT;LZs;LZs;LZs;;LZs;;;;;;;;;;x;
social_conservative_LAT;Tautas Partija;Tautas Partija;Tautas Partija;;Tautas Partija;;;;;;;;;;x;
market_liberal_LAT;LNP;LNP;LNP;;LNP;;;;;;;;;;x;
social_liberal_LAT;Demokratiskais Bloks;Demokratiskais Bloks;Demokratiskais Bloks;;Demokratiskais Bloks;;;;;;;;;;x;
social_democrat_LAT;LSD;LSD;LSD;;LSD;;;;;;;;;;x;
left_wing_radical_LAT;SDs;SDs;SDs;;SDs;;;;;;;;;;x;
leninist_LAT;LSDSP;LSDSP;LSDSP;;LSDSP;;;;;;;;;;x;
stalinist_LAT;LKP;LKP;LKP;;LKP;;;;;;;;;;x;
national_socialist_LEB;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_LEB;Guardians of the Cedars;Gardiens des cèdres;Wächter der Zedern;;Guardianes de los Cedros;;;;;;;;;;x;
paternal_autocrat_LEB;Kataeb Party;Parti Kataeb;Kataeb-Partei;;Partido Kataeb;;;;;;;;;;x;
social_conservative_LEB;Aramean Democratic Organisation;Organisation démocratique araméenne;Aramäische Demokratische Organisation;;Organización Democrática Aramea;;;;;;;;;;;x
market_liberal_LEB;Lebanese Republican Party;Parti républicain libanais;Republikanische Partei Libanon;;Partido Republicano Libanés;;;;;;;;;;x;
social_liberal_LEB;Lebanese Democratic Party;Parti démocratique libanais;Demokratische Partei Libanon;;Partido Demócrata Libanés;;;;;;;;;;x;
social_democrat_LEB;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
left_wing_radical_LEB;Workers League;Ligue des travailleurs;Arbeiterliga;;Liga de los Trabajadores;;;;;;;;;;x;
leninist_LEB;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinist_LEB;Lebanese Communist Party;Parti communiste libanais;Kommunistische Partei Libanon;;Partido Comunista Libanés;;;;;;;;;;x;
national_socialist_LIB;Liberian National Socialist Party;Parti national socialiste libérien;Nationalsozialistische Partei Liberias;;Partido Nacionalsocialista Liberiano;;;;;;;;;;x;
fascistic_LIB;Liberian Fascistic Front;Front fasciste libérien;Faschistische Front Liberias;;Frente Fascista Liberiano;;;;;;;;;;x;
paternal_autocrat_LIB;Liberian Whig Party;Parti libéral libérien;True Whig Party;;Partido Whig Liberiano;;;;;;;;;;x;
social_conservative_LIB;Liberian Conservative Party;Parti conservateur libérien;Konservative Partei Liberias;;Partido Conservador Liberiano;;;;;;;;;;x;
market_liberal_LIB;Liberty Party;Parti de la liberté;Freiheitspartei;;Partido de la Libertad;;;;;;;;;;x;
social_liberal_LIB;National Democratic Party of Liberia;Parti national démocratique libérien;Nationaldemokratische Partei Liberias;;Partido Nacional Demócrata de Liberia;;;;;;;;;;x;
social_democrat_LIB;Labor Party of Liberia;Parti travailliste libérien;Liberianische Arbeiterpartei;;Partido Laborista de Liberia;;;;;;;;;;x;
left_wing_radical_LIB;Progressive People's Party;Parti populaire progressiste;Fortschritts-Volkpartei;;Partido Progresista del Pueblo;;;;;;;;;;x;
leninist_LIB;Liberian Revolutionary Party;Parti révolutionnaire libérien;Liberianische Revolutionspartei;;Partido Revolucionario Liberiano;;;;;;;;;;x;
stalinist_LIB;Communist Party of Liberia;Parti communiste libérien;Kommunistische Partei Liberias;;Partido Comunista de Liberia;;;;;;;;;;x;
national_socialist_LIT;VLNSS;VLNSS;VLNSS;;VLNSS;;;;;;;;;;x;
fascistic_LIT;LTS;LTS;LTS;;LTS;;;;;;;;;;x;
paternal_autocrat_LIT;LTS;LTS;LTS;;LTS;;;;;;;;;;x;
social_conservative_LIT;LKD;LKD;LKD;;LKD;;;;;;;;;;x;
market_liberal_LIT;TPP;TPP;TPP;;TPP;;;;;;;;;;x;
social_liberal_LIT;LDP;LDP;LDP;;LDP;;;;;;;;;;x;
social_democrat_LIT;LSDP;LSDP;LSDP;;LSDP;;;;;;;;;;x;
left_wing_radical_LIT;LSLDP;LSLDP;LSLDP;;LSLDP;;;;;;;;;;x;
leninist_LIT;LBKP;LBKP;LBKP;;LBKP;;;;;;;;;;x;
stalinist_LIT;LKP;LKP;LKP;;LKP;;;;;;;;;;x;
national_socialist_LUX;Volksdeutsche Bewegung;Volksdeutsche Bewegung;Volksdeutsche Bewegung;;Volksdeutsche Bewegung;;;;;;;;;;x;
fascistic_LUX;Onofhängeg Nationalpartei;Onofhängeg Nationalpartei;Onofhängeg Nationalpartei;;Onofhängeg Nationalpartei;;;;;;;;;;x;
paternal_autocrat_LUX;Rietspartei;Rietspartei;Rietspartei;;Rietspartei;;;;;;;;;;x;
social_conservative_LUX;CSV;CSV;CSV;;CSV;;;;;;;;;;x;
market_liberal_LUX;Liberal Liga;Liberal Liga;Liberal Liga;;Liberal Liga;;;;;;;;;;x;
social_liberal_LUX;Radikal-Liberal Partei;Radikal-Liberal Partei;Radikal-Liberal Partei;;Radikal-Liberal Partei;;;;;;;;;;x;
social_democrat_LUX;LAP;LAP;LAP;;LAP;;;;;;;;;;x;
left_wing_radical_LUX;RSP;RSP;RSP;;RSP;;;;;;;;;;x;
leninist_LUX;KBL;KBL;KBL;;KBL;;;;;;;;;;x;
stalinist_LUX;KPL;KPL;KPL;;KPL;;;;;;;;;;x;
national_socialist_MAN;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_MAN;All-Russian Fascist Party;Parti fasciste russe;Gesamtrussische faschistische Partei;;Partido Fascista de Todos los Rusos;;;;;;;;;;x;
paternal_autocrat_MAN;The Concordia Association;Association pour la concorde;Ky?wakai-Bund;;La Asociación Concordia;;;;;;;;;;x;
social_conservative_MAN;Monarquic Party;Parti monarchique;Monarchiepartei;;Partido Monárquico;;;;;;;;;;x;
market_liberal_MAN;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;;x;
social_liberal_MAN;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;x;
social_democrat_MAN;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
left_wing_radical_MAN;Social Revolutionary Party;Parti social révolutionnaire;Soziale Revolutionspartei;;Partido Social Revolucionario;;;;;;;;;;x;
leninist_MAN;Socialist Workers Party;Parti des travailleurs socialistes;Sozialistische Arbeiterpartei;;Partido de los Trabajadores Socialistas;;;;;;;;;;x;
stalinist_MAN;Communist Party of Manchukuo;Parti socialiste du Manchukuo;Kommunistische Partei der Mandschurei;;Partido Comunista de Manchukuo;;;;;;;;;;x;
national_socialist_MEN;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_MEN;Fascist Party;Parti fasciste;Faschistische Partei;;Partido Fascista;;;;;;;;;;x;
paternal_autocrat_MEN;Pan-Mongolian Movement;Mouvement pan-mongolien;Panmongolische Bewegung;;Movimiento Panmongol;;;;;;;;;;x;
social_conservative_MEN;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;;x;
market_liberal_MEN;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;;x;
social_liberal_MEN;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;x;
social_democrat_MEN;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
left_wing_radical_MEN;Social Revolutionary Party;Parti social révolutionnaire;Soziale Revolutionspartei;;Partido Social Revolucionario;;;;;;;;;;x;
leninist_MEN;Socialist Workers Party;Parti des travailleurs socialistes;Sozialistische Arbeiterpartei;;Partido de los Trabajadores Socialistas;;;;;;;;;;x;
stalinist_MEN;Communist Party of Mengkukuo;Parti communiste du Mengkukuo;Kommunistische Partei Mengkukuo;;Partido Comunista de Mengkukuo;;;;;;;;;;x;
national_socialist_MEX;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
fascistic_MEX;Unión Nacional Sinarquista;Unión Nacional Sinarquista;Unión Nacional Sinarquista;;Unión Nacional Sinarquista;;;;;;;;;;x;
paternal_autocrat_MEX;Partido Nacional Revolucionario;Partido Nacional Revolucionario;Partido Nacional Revolucionario;;Partido Nacional Revolucionario;;;;;;;;;;x;
social_conservative_MEX;Partido Fuerza Popular;Partido Fuerza Popular;Partido Fuerza Popular;;Partido Fuerza Popular;;;;;;;;;;x;
market_liberal_MEX;Partido Liberal de Mexico;Partido Liberal de Mexico;Partido Liberal de Mexico;;Partido Liberal de México;;;;;;;;;;x;
social_liberal_MEX;Partido Revolucionario Institucional;Partido Revolucionario Institucional;Partido Revolucionario Institucional;;Partido Revolucionario Institucional;;;;;;;;;;x;
social_democrat_MEX;Partido Mexicano de los Trabajadores;Partido Mexicano de los Trabajadores;Partido Mexicano de los Trabajadores;;Partido Mexicano de los Trabajadores;;;;;;;;;;x;
left_wing_radical_MEX;Partido Socialista Obrero;Partido Socialista Obrero;Partido Socialista Obrero;;Partido Socialista Obrero;;;;;;;;;;x;
leninist_MEX;Partido de los Comunistas Mexicanos;Partido de los Comunistas Mexicanos;Partido de los Comunistas Mexicanos;;Partido de los Comunistas Mexicanos;;;;;;;;;;x;
stalinist_MEX;Partido Comunista Mexicano;Partido Comunista Mexicano;Partido Comunista Mexicano;;Partido Comunista Mexicano;;;;;;;;;;x;
national_socialist_MON;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_MON;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
paternal_autocrat_MON;Pan-Mongolian Movement;Mouvement pan-mongolien;Panmongolische Bewegung;;Movimiento Panmongol;;;;;;;;;;x;
social_conservative_MON;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;;x;
market_liberal_MON;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;;x;
social_liberal_MON;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;x;
social_democrat_MON;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
left_wing_radical_MON;Motherland Party;Parti de la mère patrie;Mutterlandspartei;;Partido de la Madre Patria;;;;;;;;;;x;
leninist_MON;Socialist Works Party;Parti des travaux socialistes;Sozialistische Arbeiterpartei;;Partido Socialista del Trabajo;;;;;;;;;;x;
stalinist_MON;MPRP;MPRP;MPRP;;MPRP;;;;;;;;;;x;
national_socialist_NEP;Nepali National Socialist Party;Parti national socialiste népalais;Nationalsozialistische Partei Nepals;;Partido Nacionalsocialista Nepalí;;;;;;;;;;x;
fascistic_NEP;Nepali Fascistic Front;Front fasciste népalais;Faschistische Front Nepals;;Frente Fascista Nepalí;;;;;;;;;;x;
paternal_autocrat_NEP;National Democratic Party;Parti national démocratique népalais;Nationaldemokratische Partei;;Partido Nacional Demócrata;;;;;;;;;;x;
social_conservative_NEP;Nepal Conservative Party;Parti conservateur népalais;Konservative Partei Nepals;;Partido Conservador de Nepal;;;;;;;;;;x;
market_liberal_NEP;Rastriya Janashakti Party;Parti Rastriya Janashaki;Rastriya Janashakti-Partei;;Partido Rastriya Janashakti;;;;;;;;;;x;
social_liberal_NEP;Nepal Sadbhawana Party;Parti Sadbhawana népalais;Nepal Sadbhawana-Partei;;Partido Nepal Sadbhawana;;;;;;;;;;x;
social_democrat_NEP;Nepali Congress Party;Parti du Congrès népalais;Nepalesische Kongresspartei;;Partido del Congreso Nepalí;;;;;;;;;;x;
left_wing_radical_NEP;Nepal Workers Peasants Party;Parti népalais des travailleurs et des paysans;Nepalesische Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos de Nepal;;;;;;;;;;x;
leninist_NEP;CPN-UML;CPN-UML;KPN-UML;;CPN-UML;;;;;;;;;;x;
stalinist_NEP;Communist Party of Nepal;Parti communiste népalais;Kommunistische Partei Nepal;;Partido Comunista de Nepal;;;;;;;;;;x;
national_socialist_NIC;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
fascistic_NIC;Falange de Nicaragua;Falange de Nicaragua;Falange de Nicaragua;;Falange de Nicaragua;;;;;;;;;;x;
paternal_autocrat_NIC;Guardia Nacional;Guardia Nacional;Guardia Nacional;;Guardia Nacional;;;;;;;;;;x;
social_conservative_NIC;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;;x;
market_liberal_NIC;Partido Democrático;Partido Democrático;Partido Democrático;;Partido Democrático;;;;;;;;;;x;
social_liberal_NIC;Partido Liberal Constitucionalista;Partido Liberal Constitucionalista;Partido Liberal Constitucionalista;;Partido Liberal Constitucionalista;;;;;;;;;;x;
social_democrat_NIC;Partido Socialista Nicaragüense;Partido Socialista Nicaragüense;Partido Socialista Nicaragüense;;Partido Socialista Nicaragüense;;;;;;;;;;x;
left_wing_radical_NIC;Partido Obrero Socialista;Partido Obrero Socialista;Partido Obrero Socialista;;Partido Obrero Socialista;;;;;;;;;;x;
leninist_NIC;Frente Sandinista de Liberación Nacional;Frente Sandinista de Liberación Nacional;Frente Sandinista de Liberación Nacional;;Frente Sandinista de Liberación Nacional;;;;;;;;;;x;
stalinist_NIC;Partido Comunista de Nicaragua;Partido Comunista de Nicaragua;Partido Comunista de Nicaragua;;Partido Comunista de Nicaragua;;;;;;;;;;x;
national_socialist_NOR;Nasjonal Samling;Nasjonal Samling;Nasjonal Samling;;Nasjonal Samling;;;;;;;;;;x;
fascistic_NOR;Hirden;Hirden;Hirden;;Hirden;;;;;;;;;;x;
paternal_autocrat_NOR;Nasjonalpartiet;Nasjonalpartiet;Nasjonalpartiet;;Nasjonalpartiet;;;;;;;;;;x;
social_conservative_NOR;Kristelig Folkeparti;Kristelig Folkeparti;Kristelig Folkeparti;;Kristelig Folkeparti;;;;;;;;;;x;
market_liberal_NOR;Høyre;Høyre;Høyre;;Høyre;;;;;;;;;;x;
social_liberal_NOR;Venstre;Venstre;Venstre;;Venstre;;;;;;;;;;x;
social_democrat_NOR;Arbeiderpartiet;Arbeiderpartiet;Arbeiderpartiet;;Arbeiderpartiet;;;;;;;;;;x;
left_wing_radical_NOR;NSA;NSA;NSA;;NSA;;;;;;;;;;x;
leninist_NOR;Mot Dag;Mot Dag;Mot Dag;;Mot Dag;;;;;;;;;;x;
stalinist_NOR;NKP;NKP;NKP;;NKP;;;;;;;;;;x¨;
national_socialist_NZL;National Socialist Party;Parti national socialiste;National Socialist Party;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_NZL;United National Front;Front national uni;United National Front;;Frente Nacional Unido;;;;;;;;;;x;
paternal_autocrat_NZL;People's Movement;Mouvement du peuple;People's Movement;;Movimiento del Pueblo;;;;;;;;;;x;
social_conservative_NZL;National Party;Parti national;National Party;;Partido Nacional;;;;;;;;;;x;
market_liberal_NZL;United Party;Parti uni;United Party;;Partido Unido;;;;;;;;;;x;
social_liberal_NZL;Reform Party;Parti réformiste;Reform Party;;Partido Reformista;;;;;;;;;;x;
social_democrat_NZL;Labour Party;Parti travailliste;Labour Party;;Partido Laborista;;;;;;;;;;x;
left_wing_radical_NZL;Socialist Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;;x;
leninist_NZL;Social Democratic Party;Parti social démocratique;Social Democratic Party;;Partido Socialdemócrata;;;;;;;;;;x;
stalinist_NZL;CPNZ;CPNZ;CPNZ;;CPNZ;;;;;;;;;;x;
national_socialist_OMN;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;x;
fascistic_OMN;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;x;
paternal_autocrat_OMN;National Party;Parti national;Nationalpartei;;Partido Nacional;;;;;;;;;;x;
social_conservative_OMN;Muslim Brotherhood;Frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;x;
market_liberal_OMN;Reform Party;Parti réformiste;Reform-Partei;;Partido Reformista;;;;;;;;;;x;
social_liberal_OMN;Arabic Democratic Unionist Party ;Parti unioniste démocratique arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático ;;;;;;;;;;x;
social_democrat_OMN;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
left_wing_radical_OMN;Arab Popular Party;Parti populaire arabe;Arabische Volkspartei;;Partido Popular Árabe;;;;;;;;;;x;
leninist_OMN;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinist_OMN;Communist Party of Oman;Parti communiste d'Oman;Kommunistische Partei des Omans;;Partido Comunista de Omán;;;;;;;;;;x;
national_socialist_PAK;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_PAK;Pakistan Fascist Front;Front fasciste pakistanais;Faschistische Front Pakistan;;Frente Fascista de Pakistán;;;;;;;;;;x;
paternal_autocrat_PAK;Jamaat-e-Islami;Jamaat-e-Islami;Jamaat-e-Islami;;Jamaat-e-Islami;;;;;;;;;;x;
social_conservative_PAK;Muslim League;Ligue musulmane;Muslimische Liga;;Liga Musulmana;;;;;;;;;;x;
market_liberal_PAK;Republican Party;Parti républicain;Republikanische Partei;;Partido Republicano;;;;;;;;;;x;
social_liberal_PAK;Pakistan's People's Party;Parti du peuple pakistanais;Pakistanische Volkspartei;;Partido del Pueblo Pakistaní;;;;;;;;;;x;
social_democrat_PAK;Awami National Party;Parti national Awami;Nationalpartei Awami;;Partido Nacional Awami;;;;;;;;;;x;
left_wing_radical_PAK;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;;x;
leninist_PAK;Pakistan Workers Party;Parti des travailleurs pakistanais;Pakistanische Arbeiterpartei;;Partido de los Trabajadores de Pakistán;;;;;;;;;;x;
stalinist_PAK;Communist Party of Pakistan;Parti communiste pakistanais;Kommunistische Partei Pakistans;;Partido Comunista de Pakistán;;;;;;;;;;x;
national_socialist_PAL;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;x;
fascistic_PAL;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;x;
paternal_autocrat_PAL;The Hashemites;Les Hachémites;Die Hashemiten;;Los Hashemitas;;;;;;;;;;x;
social_conservative_PAL;Muslim Brotherhood;Frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;x;
market_liberal_PAL;Reform Party;Parti réformiste;Reform-Partei;;Partido Reformista;;;;;;;;;;x;
social_liberal_PAL;Arabic Democratic Unionist Party;Parti unioniste démocrate arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático;;;;;;;;;;x;
social_democrat_PAL;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
