EVTNAME930;Ineffective Bombing of Darmstadt;;Ineffektive Bombardierung von Darmstadt;;Bombardeo de Darmstadt (ineficaz);;;;;;;;;x
EVTDESC930;We have lost the air battle of Darmstadt!\n\nThe most devastating air raid on Darmstadt occurred on the night of 11/12 September 1944 when the Royal Air Force bombed the city. On the night of 23/24 September 1943 21 Avro Lancasters and eight De Havilland Mosquitos of No. 8 Group RAF bombed Darmstadt. An attack on the night of 25/26 August 1944 by 90 Lancasters and six Mosquitos of RAF was a failure, because the pathfinders' flares were dropped too far to the west. 95 buildings were hit in Darmstadt and the scattered bombs, which did hit the town, killed eight people. The main raid on Darmstadt was by No. 5 Group RAF on the night of the 11/12 September 1944, when 226 Lancasters and 14 Mosquitos started a fierce fire in the centre and in the districts immediately to the south and east. Property damage in this area was almost complete. The raid killed an estimated 12,300 inhabitants and rendered 66,000 homeless. The RAF lost 12 Lancasters, 5.3 per cent of the Lancaster force.;;Wir haben die Luftschlacht von Darmstadt verloren!\n\nDer schwerste Luftangriff auf Darmstadt geschah in der Nacht vom 11/12. September 1944 als die RAF die Stadt bombardierte. 226 Lancasters und 14 Mosquitos lösten ein schweres Feuer im Stadtzentrum aus und vernichteten es fals komplett. Etwa 12000 Menschen wurden dabei getötet und 66000 wurden obdachlos. Die Briten verloren dabei 36 Bomber.;;¡Hemos perdido la batalla aérea de Darmstadt!\n\nEl más devastador ataque aéreo contra Darmstadt ocurrió la noche del 11-12 de septiembre de 1944, cuando la Royal Air Force bombardeó la ciudad. La noche del 23-24 de septiembre de 1943 21 Avro Lancaster y ocho De Havilland Mosquitos del Grupo 8 de la RAF atacaron la ciudad. La noche del 25-26 de agosto de 1944, 90 Lancaster y seis Mosquitos de la RAF lanzaron un ataque que resultó un fracaso, porque las bengalas de los aviones de vanguardia cayeron demasiado al oeste. 95 edificios de Darmstadt resultaron alcanzados y las bombas dispersas, que alcanzaron la ciudad, mataron a ocho personas. El ataque principal contra Darmstadt lo realizó el Grupo 5 de la RAF la noche del 11-12 de septiembre de 1944, cuando 226 Lancaster y 14 Mosquito provocaron un incendio en el centro de la ciudad y en los barrios del sur y del este. En estas zonas, la práctica totalidad de la ciudad quedó destruida. El ataque acabó con la vida de unas 12.300 personas y dejó a otras 66.000 in hogar. La RAF perdió 12 Lancaster, el 5,3 por ciento de sus fuerzas.;;;;;;;;;x
EVTNAME931;Ineffective Bombing of Dresden;;Ineffektive Bombardierung von Dresden;;Bombardeo de Dresde (ineficaz);;;;;;;;;x
EVTDESC931;We have lost the air battle of Dresden!\n\nThe Bombing of Dresden was a military bombing by the British Royal Air Force and the United States Army Air Force as part of the allied forces between 13 February and 15 February 1945 in the Second World War. In four raids,1,300 heavy bombers dropped more than 3,900 tons of high-explosive bombs and incendiary devices on the city, the Baroque capital of the German state of Saxony. The resulting firestorm destroyed 39 square kilometres of the city centre. In the first few decades after the war, some death toll estimates were as high as 250,000. However, figures in the hundreds of thousands are now considered unreasonable. Today's historians estimate a death toll between 24,000 and 40,0, and an independent investigation commissioned by the city council in 2006 determined a minimum of 18,000 victims with a maximum total number of fatalities of around 25,000.;;Wir haben die Luftschlacht von Dresden verloren!\n\nDie Bombardierung von Dresden war eine umstrittene Operation der Alliierten Luftstreitkräfte zu Ende des Krieges zwischen 13. und 15. Februar 1945. 1300 schwere Bomber warfen mehr als 3900 Tonnen Bomben in der mit Flüchtlingen überfüllten Stadt ab, wobei im Feuersturm 39 Quadratkilometer Stadtfläche vernichtet wurden und zwischen 25000 und 40000 Menschen ums Leben kamen.;;¡Hemos perdido la batalla aérea de Dresde!\n\nEl bombardeo de Dresde, realizado por la Royal Air Force y la USAF, tuvo lugar entre el 13 y el 15 de febrero de 1945, en la Segunda Guerra Mundial. En un total de cuatro ataques, 1.300 bombarderos pesados dejaron caer más de 3.900 toneladas de bombas explosivas e incendiarias sobre la ciudad, capital barroca del estado alemán de Sajonia. La tormenta de fuego provocada por las explosiones destruyó 39 kilómetros cuadrados del centro de la ciudad. En las primeras décadas tras la guerra, algunas estimaciones de bajas llegaron a alcanzar la cifra de 250.000. Sin embargo, en la actualidad se consideran poco creíbles. Los historiadores modernos calculan un número de bajas entre 24.000 y 40.000 y una investigación independiente encargada por el ayuntamiento en 2006 determinó que la cifra real oscilaba entre un mínimo de 18.000 víctimas y un máximo de 25.000.;;;;;;;;;x
EVTNAME932;Disastrous Cardiff Blitz;;Ineffektive Blitz von Cardiff;;Ataque aéreo contra Cardiff (desastre) ;;;;;;;;;x
EVTDESC932;We have lost the air battle of Cardiff!\n\nThe Cardiff Docks was one of the biggest ports in the United Kingdom, and one of the largest and busiest coal exporting ports in the World. Consequently the Nazi German Luftwaffe, due to its industrial importance, heavily bombed it. The bombing in 1941 damaged Llandaff Cathedral, amongst many other civilian buildings caught in the raids. Cork in Ireland was mistaken for Cardiff due to a night flying navigational error and consequently bombed. In 1940 Luftwaffe raids occurred on 3 July,10-Jul, 12 July and 7 August. Despite the Battle of Britain in 1941 New Year raids occurred on 2 January,3-Jan, 10 January then sustained raids developed on 27 February, through 1 March,4-Mar,12-Mar,20-Mar,3-Apr,12-Apr,29-Apr,30-Apr,4-May, to 11 May. In 1942 fewer raids occurred but two occurred on 30 June and 2 July. In 1943 two of the last raids occurred on 7 May and 18 May.;;Wir haben die Luftschlacht von Cardiff verloren!\n\nCardiff hatte eine der größten Docks in England und dadurch ein Ziel von Luftangriffen durch die deutsche Luftwaffe. Die Zivilbevölkerung wurde großteils evakuiert. Cork in Irland wurde manchmal als Cardiff misinterpretiert und daher bombardiert. 2 der letzten Angriffe fanden am 7. und 18. Mai 1942 statt.;;¡Hemos perdido la batalla aérea de Cardiff!\n\nEl puerto de la ciudad galesa de Cardiff era uno de los mayores del Reino Unido, así como uno de los más importantes puntos de exportación de carbón del mundo. Debido a esta importancia industrial, la Luftwaffe alemana lo bombardeó intensamente. Los bombardeos de 1941 dañaron la catedral de Llandaff, entre otros muchos edificios civiles. La ciudad irlandesa de Cork fue confundida con Cardiff debido a un error de navegación y resultó bombardeada. En 1940 se produjeron ataques de la Luftwaffe el 3 de julio, el 10 de julio, el 12 de julio y el 7 de agosto. A pesar de la batalla de Inglaterra, en 1941 hubo ataques el 2 de enero, el 3 de enero y el 10 de enero, continuados posteriormente el 27 de febrero, el 1 de marzo, el 4 de marzo, el 12 de marzo, el 20 de marzo, el 3 de abril, el 12 de abril, el 29 de abril, el 30 de abril, el 4 de mayo y el 11 de mayo. En 1942 los ataques se redujeron, aunque hubo dos el 30 de junio y el 2 de julio. En 1943 se produjeron dos de los últimos bombardeos, el 7 de mayo y el 18 de mayo.;;;;;;;;;x
EVTNAME933;Ineffective Bombing of Dublin;;Ineffektive Bombardierung von Dublin;;Bombardeo de Dublín (ineficaz);;;;;;;;;x
EVTDESC933;We have lost the air battle of Dublin!\n\nThe Bombing of Dublin took place on 31 May 1941. The German Air Force bombed Dublin, the capital of neutral Ireland, killing 34 persons. Despite its neutrality, Ireland had not been totally spared German air bombardment before the Dublin raid. In 26 August 1940, German bombs were dropped on County Wexford, the bombs hitting Duncormick and Ambrosetown did no discernible damage. 20 December 1940, German bombs hit Carrickmacross, County Monaghan, and Dun Laoghaire and the Sandycove railway station, both near Dublin. On 1 January 1941, German bombs hit Duleek and Julianstown, without casualties. 2 January 1941, German bombs hit Terenure in Dublin and Ballymurn. Dublin itself was hit, without damage or casualties, and the nearby and Curragh Racecourse was hit with incendiary devices, and other bombs hit County Wicklow. German bombs also destroyed a house in Knockroe, killing three persons. 3 January 1941, German bombers hit Dublin again, this time injuring 20 persons.;;Wir haben die Luftschlacht von Dublin verloren!\n\nDie Bombardierung von Dublin fand am 31. Mai 1941 statt. Die Luftwaffe bombardierte die Hauptstadt des neutralen Irland und tötete 34 Menschen. Trotz der Neutralität kam es immer wieder zu deutschen Luftangriffen auf Irland.;;¡Hemos perdido la batalla aérea de Dublín!\n\nEl bombardeo de Dublín se produjo el 31 de mayo de 1941. La aviación alemana bombardeó la capital de la neutral Irlanda, con un resultado de 34 muertes. A pesar de su neutralidad, Irlanda no se había librado del todo de los ataques alemanes antes de este bombardeo. El 26 de agosto de 1940 cayeron bombas sobre el condado de Wexford, pero las que alcanzaron Duncormick y Ambrosetown no causaron daños apreciables. El 20 de diciembre de 1940, los bombarderos alemanes atacaron Carrickmacross, County Monaghan, Dun Laoghaire y la estación ferroviaria de Sandycove, cerca de Dublín. El 1 de enero de 1941 cayeron bombas alemanas sobre Duleek y Julianstown, aunque sin causar bajas. El 2 de enero de 1941 los ataques alcanzaron Terenure, en Dublín, y Ballymurn. La propia Dublín fue atacada, aunque sin sufrir daños ni bajas, y el cercano circuito de Curragh fue alcanzado por bombas incendiarias, al igual que el condado de Wicklow. Las bombas alemanas también destruyeron una casa en Knockroe, con el resultado de tres personas muertas. El 3 de enero de 1941, los bombarderos alemanes volvieron a atacar Dublín. Esta vez, 20 personas resultaron heridas.;;;;;;;;;x
EVTNAME934;Ineffective Bombing of Duisburg;;Ineffektive Bombardierung von Duisburg;;Bombardeo de Duisburg (ineficaz);;;;;;;;;x
EVTDESC934;We have lost the air battle of Duisburg!\n\nDuisburg was bombed a number of times by the Allies during World War II. The most devastating air raids on Duisburg occurred during October 1944 when the Royal Air Force bombed the city. Duisburg was a major logistical centre in the Ruhr Area and location of chemical, steel and iron industries, Duisburg was a primary target of Allied bombers. Allied bombs attacked not only the industrial areas but also residential areas. As an entry to the Ruhr, there were daily warnings of bombing raids in 1943.;;Wir haben die Luftschlacht von Duisburg verloren!\n\nDuisburg wurde von den Alliierten stark bombardiert, der schwerste Angriff fand während Oktober 1944 durch die RAF statt. Duisburg wasr ein wichtiges logistisches Zentrum im Ruhrgebiet und Heimat chemischer, Stahl- und Eisenindustrie und daher Ziel der Alliierten. Neben der Industrie wurden auch die Wohngebiete bombardiert und da die Stadt am Eingang zum Ruhrgebiet lag gab es 1943 täglich Luftwarnung.;;¡Hemos perdido la batalla aérea de Duisburg!\n\nDuisburg fue bombardeada varias veces por los Aliados durante la Segunda Guerra Mundial. Los ataques aéreos más devastadores se produjeron en octubre de 1944 y fueron realizados por la Royal Air Force. Duisburg, un importante centro logístico de la zona del Rhur, contenía numerosas industrias químicas, del acero y del hierro, lo que la convertía en un importante objetivo para los bombarderos Aliados. Los bombarderos no solo atacaron las zonas industriales, sino también las residenciales. En esta zona, auténtica puerta de entrada al Rhur, hubo alarmas de bombardeo diarias a lo largo de 1943.;;;;;;;;;x
EVTNAME935;Ineffective Bombing of Frankfurt am Main;;Ineffektive Bombardierung von Frankfurt am Main;;Bombardeo de Frankfurt am Main (ineficaz) ;;;;;;;;;x
EVTDESC935;We have lost the air battle of Frankfurt am Main!\n\nThe city of Frankfurt am Main was severely bombed by the Allies during World War II. The city's centre was destroyed by numerous air raids and about 5,500 residents were killed. The once famous medieval city centre, then the largest in Germany, was destroyed. The historic Paulskirche, a site of great historic significance for Germany, was destroyed during these bombardments. On 29 January 1944, the USAAF Eighth Air Force bombed Frankfurt during the daylight. It was on that date that Princess Marie Alexandra of Baden was killed in an air raid on Frankfurt. Later in 1944, on 22 March, a Royal Air Force attack destroyed the old part of Frankfurt and over 1000 inhabitants died. Additionally, the east port, which was a significant shipping point for bulk goods with its own rail connection, suffered major damage.;;Wir haben die Luftschlacht von Frankfurt am Main verloren!\n\nDie Stadt Frankfurt am Main wurde durch zahlreiche Luftangriffe im 2. Weltkrieg weitgehend zerstört und 5500 Einwohner getötet. Viele historische Stätten wurden zerstört. Am29. Jänner 1944 bomardierte die 8. US Luftwaffe bei Tag die Stadt.;;¡Hemos perdido la batalla aérea de Frankfurt am Main!\n\nLa ciudad de Frankfurt am Main fue objeto de intensos bombardeos Aliados en la Segunda Guerra Mundial. El centro de la ciudad fue destruido en numerosos ataques aéreos y unas 5.500 personas resultaron muertas. Su famoso casco medieval, por entonces el mayor de Alemania, fue destruido. El Paulskirche, un lugar de gran importancia histórica para Alemania, resultó destruido en estos ataques. El 29 de enero de 1944, la Octava Fuerza Aérea de la USAAF bombardeó Frankfurt a la luz del día. El bombardeo le costó la vida a la princesa Marie Alexandra de Baden. Más adelante, el 22 de marzo del mismo año, un ataque de la Royal Air Force destruyó el casco viejo de Frankfurt y acabó con casi 1000 de sus habitantes. Además, el puerto oriental, un importante punto de embarque para materias primas, con su propia conexión ferroviaria, sufrió graves daños.;;;;;;;;;x
EVTNAME936;Ineffective Bombing of Hamburg;;Ineffektive Bombardierung von Hamburg;;Bombardeo de Hamburgo (ineficaz) ;;;;;;;;;x
EVTDESC936;We have lost the air battle of Hamburg!\n\nThe Allied Bombing of Hamburg during World War II took place from September 1939 to April 1945. As a large port and industrial center, Hamburg's shipyards, U-boat pens, and the Hamburg-Harburg area oil refineries were attacked throughout the war. The attack during the last week of July,1943, Operation Gomorrah, created one of the greatest firestorms raised by the RAF and United States Army Air Force in WWII, killing roughly 50,000 civilians in Hamburg and practically destroying the entire city.;;Wir haben die Luftschlacht von Hamburg verloren!\n\nHamburg wurde während des gesamten Krieges von September 1939 bis April 1945 Ziel alliierter Luftangriffe wegen dem großen Hafen und der Bedeutung als Industriezentrum sowie durch die Ölraffinerien. Operation Gomorrah im Juli 1943 löste einen der größten Feuerstürme des Krieges aus, in dem etwa 50000 Zivilisten starben und praktische die gesamte Stadt vernichtet wurde.;;¡Hemos perdido la batalla aérea de Hamburgo!\n\nEl bombardeo Aliado de Hamburgo, durante la Segunda Guerra Mundial, tuvo lugar entre septiembre de 1939 y abril de 1945. Como importante puerto y centro industrial que era, los astilleros y depósitos de submarinos de la ciudad y las refinerías de petróleo de la zona de Hamburgo-Harburg fueron objetivos permanentes. Los ataques de la última semana de julio de 1943, la operación Gomorrah, crearon una de las mayores tormentas de fuego de la Segunda Guerra Mundial, que le costó la vida a cerca de 50.000 personas y arrasó la ciudad casi del todo.;;;;;;;;;x
EVTNAME937;Ineffective Bombing of Leipzig;;Ineffektive Bombardierung von Leipzig;;Bombardeo de Leipzig (ineficaz) ;;;;;;;;;x
EVTDESC937;We have lost the air battle of Leipzig!\n\nDuring World War II, Leipzig was repeatedly attacked in British as well as American air raids. The most severe attack was launched by the Royal Air Force in the early hours of December 4, 1943 and claimed more than 1,800 lives. Large parts of the city center were destroyed, while factories experienced temporary shortfalls in production, had to move production facilities or even were decentralized. At the outbreak of the war, Leipzig had more than 700,000 inhabitants and was therefore the sixth-largest city of the “Greater German Reich”. Leipzig additionally had outstanding significance as the exhibition center of the German Reich. The Erla Flugzeugwerke aircraft factories that produced fighter planes at the three locations of Heiterblick, Abtnaundorf and Mockau were immediately important for the strategic warfare. Additionally, Leipzig was an important railroad intersection in Germany at that time.;;Wir haben die Luftschlacht von Leipzig verloren!\n\nIm 2. Weltkrieg wurde Leipzig oft von britischen und amerikanischen Bombern angegriffen. Der schwerste Angriff fand durch die RAF am Morgen des 4. Dezember 1943 statt und führte zu 1800 Toten. Weite Teile der Innenstadt wurden zerstört. Zu beginn des Krieges hatte Leipzig über 700000 Einwohner und war damit die sechstgrößte Stadt des 3. Reichs. Leipzig hatte auch mit den Erla Flugzeugwerke in Heiterblick, Abtnaundorf und Mockau strategische Bedeutung, auch war die Stadt ein wichtiger Bahnknotenpunkt.;;¡Hemos perdido la batalla aérea de Leipzig!\n\nDurante la Segunda Guerra Mundial, Leipzig fue atacada repetidamente tanto por los británicos como por los norteamericanos. El ataque más grave fue el lanzado por la Royal Air Force las primeras horas del 4 de diciembre de 1943, que costó más de 1.800. Gran parte del centro de la ciudad resultó destruido, mientras que las fábricas experimentaron caídas temporales de producción que las obligaron a trasladarse o incluso a descentralizarse. Al comienzo de la guerra, Leipzig, con más de 700.000 habitantes, era la sexta ciudad más grande del “Gran Reich alemán”. Además, como centro de exhibición del Reich, su importancia era aún mayor. Las fábricas de Erla Flugzeugwerke, que producían cazas en Heiterblick, Abtnaundorf y Mockau tenían una enorme importancia para la guerra estratégica. Además, Leipzig era un importante nudo ferroviario.;;;;;;;;;x
EVTNAME938;Ineffective Bombing of Zadar;;Ineffektive Bombardierung von Zadar;;Bombardeo de Zadar (ineficaz) ;;;;;;;;;x
EVTDESC938;We have lost the air battle of Zadar!\n\nThe bombing of Zadar during the Second World War by the Allies lasted from November 1943 to October 1944. Although other large cities in Italy were also bombed, the bombing of Zara stands out because of the number of attacks and the number of fatalities. Reports vary greatly, the Allies documented 30 bombing raids, while contemporary Italian accounts claim 54. Fatalities recorded range from under 1,0, up to as many as 4,000 of the city's 20,000 inhabitants.;;Wir haben die Luftschlacht von Zadar verloren!\n\nDie Bombardierung von Zadar während des 2. Weltkrieges fand zwischen November 1943 bis Oktober 1944 statt. Obwohl auch andere große italienische Städte angegriffen wurden war die Bombardierung von Zadar wegen der Anzahl der Angriffe und den Verlusten außergewöhnlich. Die Alliierten dokumentierten etwa 30 Angriffe wobei von den 20000 Einwohnern zwischen 1000 und 4000 ums Leben kamen.;;¡Hemos perdido la batalla aérea de Zadar!\n\nEl bombardeo Aliado de Zara, durante la Segunda Guerra Mundial, se prolongó entre noviembre de 1943 y octubre de 1944. Aunque otras grandes ciudades italianas fueron bombardeadas, el caso de Zara destaca entre todos ellos a causa del gran número de ataques sufridos y la enorme cantidad de bajas. Las fuentes difieren considerablemente. Mientras que los Aliados documentaron 30 incursiones de bombardeo, las fuentes contemporáneas italianas hablan de 54. Las cifras de bajas oscilan entre 1.000 y 4.000 de sus 20.000 habitantes.;;;;;;;;;x
EVTNAME939;Ineffective Bombing of Zagreb;;Ineffektive Bombardierung von Zagreb;;Bombardeo de Zagreb (ineficaz) ;;;;;;;;;x
EVTDESC939;We have lost the air battle of Zagreb!\n\nThe bombing of Zagreb in World War II was carried out by the Allies from 1943 until 1945 at the request of the Yugoslav Partisans. Over the course of the bombing the areas of Crnomerec, Borongaj and Pleso were hit the hardest. On February 22, 1944 a Dominican monastery was hit by the bombing, resulting in the deaths of eight theology students. In response to these deaths, archbishop of Zagreb Aloysius Stepinac sent a letter to the British ambassador to the Holy See. On May 30, 1944 100 bombs were dropped on Borongaj, each weighing 250 kg.;;Wir haben die Luftschlacht von Zagreb verloren!\n\nZagreb wurde von 1943 bis 1945 auf Ersuchen der jugoslawischen Partisanen bombardiert. Mehrere Stadtteile der kroatischen Hauptstadt wurden dabei schwer beschädigt.;;¡Hemos perdido la batalla aérea de Zagreb!\n\nDurante la Segunda Guerra Mundial los Aliados bombardearon Zagreb entre 1943 y 1945 a petición de los partisanos yugoslavos. En estos ataques, las áreas de Crnomerec, Borongaj y Pleso fueron las más castigadas. El 22 de febrero de 1944, un monasterio dominico fue alcanzado por las bombas y ocho estudiantes de teología murieron. En respuesta a estas muertes, el arzobispo de Zagreb, Aloysius Stepinac, envió una carta al embajador británico ante la Santa Sede. El 30 de mayo del 44 cayeron 100 bombas sobre Borongaj, cada una de ellas de 250 kg.;;;;;;;;;x
EVTNAME940;Disastrous Southampton Blitz;;Ineffektive Blitz von Southhampton;;Ataque aéreo contra Southampton (desastre) ;;;;;;;;;x
EVTDESC940;We have lost the air battle of Southampton!\n\nThe Southampton Blitz was the heavy bombing of Southampton by The Nazi German Luftwaffe. Southampton was a large port city on the south coast and it was an important strategic target for the German Luftwaffe. Over 30,000 incendiary devices were dropped on the city. Nearly 45,000 buildings were damaged or destroyed. Of the 57 Air Raids, by far the worst were on 23, 30 November and 1 December. These attacks are generally referred to as 'Southampton's Blitz. Southampton lost seven churches during the blitz, as well as the nearby Audit House, the Ordnance Survey offices and many shops, factories and homes. The last casualties of air raids in the city were in a small raid on the suburbs of the city in May 1941. The last major raid of over 50 bombers was in June 1942, after that the worst was over. There were occasional single bombs and in 1944 the only two V1 flying bombs to land on the city were the last to fall in the area.';;Wir haben die Luftschlacht von Southampton verloren!\n\nDer Southampton Blitz war die schwere Bombardierung der Stadt durch die Luftwaffe im 2. Weltkrieg. Southampton war eine große Hafenstadt an der Südküste und damit ein wichtiges strategisches Ziel der Deutschen. Über 30000 Brandbomben wurden abgeworfen und etwa 45000 Gebäude zerstört oder beschädigt. Von den 57 Angriffen fanden die schwersten am 23., 30. November und 1. Dezember statt. ;;"¡Hemos perdido la batalla aérea de Southampton!\n\nCon esta denominación se conoce a los bombardeos realizados por la aviación nazi sobre Southampton durante la Segunda Guerra Mundial. Southampton era un importante puerto de la costa sur de Inglaterra, lo que lo convertía en un objetivo estratégico para la Luftwaffe. Se lanzaron más de 30.000 bombas incendiarias sobre la ciudad. Casi 45.000 resultaron dañados o destruidos. De los 57 ataques aéreos sufridos, los peores, con mucha diferencia, fueron los del 23 y el 30 de noviembre y el 1 de diciembre. En conjunto, se conoce a estos ataques como "el ataque aéreo sobre Southampton". Southampton perdió siete iglesias durante el bombardeo, así como la Oficina de Cuentas, la de Inspección de Artillería y muchas tiendas, fábricas y casas. Las últimas bajas provocadas por los ataques aéreos contra la ciudad se produjeron en un pequeño bombardeo contra los suburbios en mayo de 1941. Un último ataque con más de 50 bombarderos se produjo en junio de 1942, pasado ya lo peor. En 1944 hubo algunos ataques más de escasa consideración, realizados los dos últimos de ellos por sendas V1.";;;;;;;;;x
EVTNAME941;Ineffective Bombing of Stuttgart;;Ineffektive Bombardierung von Stuttgart;;Bombardeo de Stuttgart (ineficaz) ;;;;;;;;;x
EVTDESC941;We have lost the air battle of Stuttgart!\n\nThe bombing of Stuttgart was a series of 53 air raids, the first one occurred on August 25, 1940. Both the RAF and the 8th Air Force repeatedly attacked the city over the next four and one-half years. Stuttgart was heavily attacked by the RAF raid of March 15,1944, in which 863 bombers dropped 3,000 tons of bombs. The Allied air forces struck Stuttgart four times between July 25 and July 29, dropping some 73,000 bombs on the city. In September, the city was attacked by raids of over 200 aircraft. The September 12 raid resulted in a firestorm that caused extensive damage and 957 deaths. During the night of October 19-20,1944, 583 aircraft bombed the city. This was followed on November 5 by two raids that totalled 165 bombers. The last large raid of 1944 was with 350 aircraft against eastern Stuttgart on December 9. The final large raid of the war was on January 28,1945, in which 539 aircraft bombed eastern Stuttgart.;;Wir haben die Luftschlacht von Stuttgart verloren!\n\nDie Bombardierung von Stuttgart war eine Serie von 53 Luftangriffen, der erste davon am 25. August 1940. Sowohl dir RAF als auch die US Air Force griffen die Stadt während des gesamten Krieges etliche Male an. Der letzte große Luftangriff war am 28. Jänner 1945, als 539 Bomber das östliche Stuttgart angriffen.;;¡Hemos perdido la batalla aérea de Stuttgart!\n\nEl bombardeo de Stuttgart fue una serie de 53 ataque aéreos, el primero de los cuales se produjo el 25 de agosto de 1940. Durante los siguientes cuatro años y medio, tanto la RAF como la 8ª Fuerza Aérea atacaron repetidamente la ciudad. Stuttgart fue duramente castigada por el ataque de la RAF del 15 de marzo de 1944, en el que 863 bombarderos lanzaron 3.000 toneladas de bombas. Posteriormente, la aviación Aliada atacó cuatro veces la ciudad entre el 25 y el 29 de julio, ataques en los que lanzó unas 73.000 bombas. En septiembre, la ciudad sufrió ataques de más de 200 aviones. El bombardeo del 12 de septiembre provocó incendios que causaron grandes daños y 957 muertes. La noche del 19-20 de octubre de 1944, 583 aviones atacaron la ciudad. El 5 noviembre se sucedieron dos ataques realizados por un total de 165 bombarderos. El último bombardeo de gran magnitud de 1944 se produjo el 9 de diciembre, por parte de 350 aviones. El último gran ataque de la guerra contra Stuttgart lo ejecutaron el 28 de enero de 1945 539 aviones.;;;;;;;;;x
EVTNAME942;Ineffective Second Bombing of Schweinfurt;;Ineffektive zweite Bombardierung Schweinfurt Berlin;;Bombardeo de Schweinfurt-Regensburg (ineficaz);;;;;;;;;x
EVTDESC942;We have lost the air battle of Schweinfurt!\n\nThe second Schweinfurt raid attacked ball bearing factories and became known as Black Thursday because of the worst USAAF losses to that date: 77 bombers and about 650 crewmembers. Out of 2,900 men in the crews, about 650 men did not return, although 65 survived as POWs. Five were killed and forty-three wounded in the damaged aircraft that made it home, and 594 were listed as missing in action. Only thirty-three bombers landed without damage. The 306th Bomb Group lost 100 men: 35 died on the mission or of wounds, and 65 were captured. The 305th Bomb Group lost 130 men with 36 killed.;;Wir haben die Luftschlacht von Schweinfurt verloren!\n\nDer zweite Angriff auf Schweinfurt und die Kugellagerfabriken wurde als Schwarzer Donnerstag bekannt, weil die Amerikaner dabei die schwersten Verluste bis dahin erlitten: 77 Bomber und etwa 650 Männer. Nur 33 Bomber landeten ohne Schaden. ;;"¡Hemos perdido la batalla aérea de Schweinfurt!\n\nEl segundo bombardeo de Schweinfurt, centrado en la fábrica de rodamientos a bolas, se bautizó posteriormente como el "jueves negro" pues registró las peores pérdidas de la USAAF hasta la fecha: 77 bombarderos y cerca de 650 aviadores. De los 2.900 hombres que formaban las tripulaciones, unos 650 no regresaron, aunque 65 sobrevivieron como prisioneros de guerra. Hubo cinco muertos y cuarenta y tres heridos en los aviones que regresaron a casa, y a 594 se los declaró desaparecidos en acción. Solo treinta y tres bombarderos regresaron a casa intactos. El 306º Grupo de Bombarderos perdió 100 hombres: 35 de ellos murieron en la misión o como consecuencia de las heridas recibidas y 65 fueron capturados. El 305º Grupo de Bombarderos perdió 130 hombres, 36 de ellos muertos.";;;;;;;;;x
EVTNAME943;Ineffective Bombing of Podgorica;;Ineffektive Bombardierung von Podgorica;;Bombardeo de Podgorica (ineficaz) ;;;;;;;;;x
EVTDESC943;We have lost the air battle of Podgorica!\n\nThe bombing of Podgorica in World War II was carried out by the Allies from 1943 until 1944 at the request of the Yugoslav Partisans. On April 6, the Kingdom of Yugoslavia was invaded by the Axis powers. The Podgorica airfield was bombed by P-39 Airacobras of the USAAF's Twelfth Air Force on October 25, 1943. The most intense bombing of Podgorica occurred on May 5, 1944. 116 USAAF B-24 Liberator's participated in the attack, which dropped 270 tonnes of bombs on the city. The attack resulted in only four German casualties and approximately 100 Chetnik deaths, while 400 Montenegrin civilians were killed. On November 6, 72 RAF planes bombed the city. It was reported that 700 German troops were killed in the attack. On November 7, 124 P-38s strafed Axis troop concentrations in and around the city. The Allied bombing almost completely destroyed the city of Podgorica. Approximately 4100 people died in the attacks. Partisans took over the city on December 19, 1944.;;Wir haben die Luftschlacht von Podgorica verloren!\n\nDie Bombardierung von Podgorica wurden von den Alliierten zwischen 1943 und 1944 auf Ersuchen der jugoslawischen Partisanen durchgeführt. Am 25. October 1943 wurde der Flugplatz von der US Air Force angegriffen und der schwerste Angriff auf die Stadt fand am 5. Mai 1944 statt. 116 USAAF B-24 Liberator warfen 270 Tonnen Bomben ab. Die Stadt wurde durch die Angriffe fast komplett zerstört, 6000 Menschen starben. Partisanen befreiten die Stadt am 19. Dezember 1944.;;¡Hemos perdido la batalla aérea de Podgorica!\n\nDurante la Segunda Guerra Mundial los Aliados bombardearon Podgorica entre 1943 y 1944 a petición de los partisanos yugoslavos. El 6 de abril, las potencias del Eje invadieron el reino de Yugoslavia. El 25 de octubre de 1943, el aeródromo de Podgorica fue bombardeado por P-39 Airacobra de la Duodécima Fuerza Aérea de la USAAF. Los bombardeos más intensos sobre Podgorica se produjeron el 05 de mayo del 44. 116 B-24 Liberator de la USAAF participaron en el ataque, que lanzó 270 toneladas de bombas sobre la ciudad. El ataque solo causó 4 bajas entre los alemanes y unas 100 muertes entre los chetniks, mientras que 400 civiles montenegrinos resultaron muertos. El 6 de noviembre de 1942 la RAF bombardeó la ciudad. 700 soldados alemanes murieron en el ataque. El 7 de noviembre, 124 P-38 realizaron ataques en picado sobre las tropas del Eje concentradas en la ciudad y sus alrededores. Los bombardeos Aliados destruyeron casi por completo la ciudad de Podgorica. Unas 4100 personas murieron en los ataques. Los partisanos se apoderaron de ella el 19 de diciembre de 1944.;;;;;;;;;x
EVTNAME944;Ineffective Bombing of Pforzheim;;Ineffektive Bombardierung von Pforzheim;;Bombardeo de Pforzheim (ineficaz) ;;;;;;;;;x
