PROV10552;Vendée Coast;Côte vendéenne;Vendeé-Küste;;Costa Vendée;;;;;;;;;x
PROV10553;Southern Bay of Biscay;Sud de la baie de Gascognee;Südliche Biskaya;;Sur de la Bahía de Vizcaya;;;;;;;;;x
PROV10554;Cape Oregal;Cap Oregal;Oregal-Kap;;Cabo Oregal;;;;;;;;;x
PROV10555;Coast of Galicia;Côte de Galice;Galizische Küste;;Costa de Galicia;;;;;;;;;x
PROV10556;Coast of Carvoeiro;Côte de Carvoiero;Küste von Carvoeiro;;Costa de Carvoeiro;;;;;;;;;x
PROV10557;Setubal Bay;Baie de Sebutal;Bucht von Setubal;;Bahía de Setúbal;;;;;;;;;x
PROV10558;Coast of Cadiz;Côte de Cadix;Küste von Cadiz;;Costa de Cádiz;;;;;;;;;x
PROV10559;Gibraltar Strait;Détroit de Gibraltar;Straße von Gibraltar;;Estrecho de Gibraltar;;;;;;;;;x
PROV10560;Western Alboran Sea;Ouest de la mer d'Alboran;Westliche Alborasee;;Mar de Alborán occidental;;;;;;;;;x
PROV10561;Western Algerian Coast;Côte Ouest de l'Algérie;Westliche algerische Küste;;Costa occidental de Argelia;;;;;;;;;x
PROV10562;Gulf of Valencia;Golfe de Valence;Golf von Valencia;;Golfo de Valencia;;;;;;;;;x
PROV10563;Southern Balearic Islands;Iles Baléares du Sud;Südliche Baleraren;;Islas Baleares meridionales;;;;;;;;;x
PROV10564;Gulf of Lyon;Golfe du Lion;Golf von Lyon;;Golfo de León;;;;;;;;;x
PROV10565;East Algerian Coast;Côte Est de l'Algérie;Östliche algerische Küste;;Costa este de Argelia;;;;;;;;;x
PROV10566;Ligurian Sea;Mer Ligure;Ligurisches Meer;;Mar de Liguria;;;;;;;;;x
PROV10567;Bonifacio Straits;Détroits de Bonifacio;Straße von Bonifacio;;Estrecho de Bonifacio;;;;;;;;;x
PROV10568;Gulf of Tunis;Golfe de Tunis;Golf von Tunis;;Golfo de Tunicia;;;;;;;;;x
PROV10569;Gulf of Gabes;Golfe de Gabès;Golf von Gabes;;Golfo de Gabes;;;;;;;;;x
PROV10570;Northern Tyrrhenian Sea;Mer Tyrrhénienne du Nord;Nördliches Tyrrhenisches Meer;;Mar Tirreno septentrional;;;;;;;;;x
PROV10571;Eastern Tyrrhenian Sea;Mer Tyrrhénienne du Sud;Südliches Tyrrhenisches Meer;;Mar Tirreno oriental;;;;;;;;;x
PROV10572;Straits of Messina;Détroit de Messine;Straße von Messina;;Estrecho de Messina;;;;;;;;;x
PROV10573;West Central Mediterranean Sea;Méditerranée du Centre-Ouest;Westlich-zentrales Mittelmeer;;Mar Mediterráneo occidental central;;;;;;;;;x
PROV10574;East Central Mediterranean Sea;Méditerranée du Centre-Est;Östlich-zentrales Mittelmeer;;Mar Mediterráneo oriental central;;;;;;;;;x
PROV10575;Gulf of Venice;Golfe de Venise;Golf von Venedig;;Golfo de Venecia;;;;;;;;;x
PROV10576;Northern Coast of Dalmatia;Côte Nord-Ouest de la Dalmatie;Nordküste von Dalmatien;;Costa septentrional de Dalmacia;;;;;;;;;x
PROV10577;Southern Coast of Dalmatia;Côte Sud de la Dalmatie;Südliche Küste von Dalmatien;;Costa meridional de Dalmacia;;;;;;;;;x
PROV10578;Southern Adriatic Sea;Mer Adriatiaque du Sud;Südliche Adria;;Mar Adriático meridional;;;;;;;;;x
PROV10579;Gulf of Taranto;Golfe de Tarente;Golf von Taranto;;Golfo de Tarento;;;;;;;;;x
PROV10580;Eastern Ionian Sea;Mer Ionienne de l'Est;Östliches ionisches Meer;;Mar Jónico oriental;;;;;;;;;x
PROV10581;Southern Ionian Sea;Mer Ionienne du Sud;Südliches ionisches Meer;;Mar Jónico meridional;;;;;;;;;x
PROV10582;Gulf of Bomba;Golfe de Bomba;Golf von Bomba;;Golfo de Bomba;;;;;;;;;x
PROV10583;Coast of Egypt;Côte égyptienne;Ägyptische Küste;;Costa de Egipto;;;;;;;;;x
PROV10584;Nile Delta;Delta du Nil;Nildelta;;Delta del Nilo;;;;;;;;;x
PROV10585;Coast of Palestine;Côte palestinienne;Palästinensische Küste;;Costa de Palestina;;;;;;;;;x
PROV10586;Gulf of Iskenderun;Golfe d'Iskenderun;Golf von Iskenderun;;Golfo de Iskenderun;;;;;;;;;x
PROV10587;Gulf of Antalya;Golfe d'Antalya;Golf von Antalya;;Golfo de Antalya;;;;;;;;;x
PROV10588;Western Aegean Sea;Mer Egée de l'Ouest;Westliche Ägäis;;Mar Egeo occidental;;;;;;;;;x
PROV10589;The Dodecanese;Le Dodécanèse;Der Dodekanes;;El Dodecaneso;;;;;;;;;x
PROV10590;Central Aegean Sea;Mer Egée centrale;Zentrale Ägäis;;Mar Egeo central;;;;;;;;;x
PROV10591;Northern Aegean Sea;Mer Egée du Nord;Nördliche Ägäis;;Mar Egeo septentrional;;;;;;;;;x
PROV10592;Sea of Marmara;Mer de Marmara;Marmarameer;;Mar de Mármara;;;;;;;;;x
PROV10593;Bulgarian Coast;Côte bulgare;Bulgarische Küste;;Costa de Bulgaria;;;;;;;;;x
PROV10594;Mouth of the Danube;Embouchure du Danube;Donau-Mündung;;Desembocadura del Danubio;;;;;;;;;x
PROV10595;Southwestern Black Sea;Mer Noire du Sud-Ouest;Südwestliches schwarzes Meer;;Mar Negro sudoccidental;;;;;;;;;x
PROV10596;Sea of Azov;Mer d'Azov;Asowsches Meer;;Mar de Azov;;;;;;;;;x
PROV10597;Central Black Sea;Mer Noire centrale;Zentrales schwarzes Meer;;Centro del Mar Negro;;;;;;;;;x
PROV10598;Coast of Abkhazia;Côte d'Abkhazie;Abchasische Küste;;Costa de Abjasia;;;;;;;;;x
PROV10599;Rosemary Bank;Banc de Rosemary;Rosemary-Bank;;Rosemary Bank;;;;;;;;;x
PROV10600;Central Iceland Basin;Bassin central Île deais;Zentrales Islandbecken;;Cuenca de Islandia central;;;;;;;;;x
PROV10601;Eastern Icelandic Coast;Côte Est de l'Île dee;Östliche isländische Küste;;Costa de Islandia oriental;;;;;;;;;x
PROV10602;Western Icelandic Coast;Côte Ouest de l'Île dee;Westliche isländische Küste;;Costa de Islandia occidental;;;;;;;;;x
PROV10603;Central Denmark Strait;Détroit central du Danemark;Zentrale Dänemarkstraße;;Centro del Estrecho de Dinamarca;;;;;;;;;x
PROV10604;Southern Kolbinsey Ridge;Récif Sud de Kolbinsey;Südliche Kolbeinsey-Grat;;Dorsal oceánica Kolbinsey meridional;;;;;;;;;x
PROV10605;Northern Kolbinsey Ridge;Récif Nord de Kolbinsey;Nördliche Kolbeinsey-Grat;;Dorsal oceánica Kolbinsey septentrional;;;;;;;;;x
PROV10606;Northeastern Iceland Basin;Bassin Nord-Est Île deais;Nordöstliches Islandbecken;;Cuenca de Islandia nororiental;;;;;;;;;x
PROV10607;Northern Iceland Plateau;Plateau Nord de l'Île dee;Nördliches Islandplateau;;Meseta de Islandia septentrional;;;;;;;;;x
PROV10608;Faroe-Iceland Ridge;Récif Féroé-Île dee;Farör-Island-Grat;;Dorsal Feroe-Islandia;;;;;;;;;x
PROV10609;Northern Hebridean Shelf;Plateau des Sébrides du Nord;Nördlicher Hebriden Kontinentalsockel;;Plataforma hébrida septentrional;;;;;;;;;x
PROV10610;Southeastern Norwegian Basin;Bassin Sud-Ouest de la Norvège;Südöstliches norwegisches Becken;;Cuenca noruega sudoriental;;;;;;;;;x
PROV10611;West Voring Plateau;Plateau Ouest deVoring;Westliches Voring-Plateau;;Meseta de Voring occidental;;;;;;;;;x
PROV10612;Eastern Norwegian Sea;Mer de Norvège orientale;Östliches europäisches Nordmeer;;Mar de Noruega oriental;;;;;;;;;x
PROV10613;Northeastern Norwegian Sea;Nord-Ouest de la Mer de Norvège;Nordöstliches europäisches Nordmeer;;Mar de Noruega nororiental;;;;;;;;;x
PROV10614;Western Norwegian Basin;Bassin Ouest norvégien;Westliches norwegisches Becken;;Cuenca de Noruega occidental;;;;;;;;;x
PROV10615;Northeastern Norwegian Basin;Bassin Nord-Est norvégien;Nordöstliches norwegisches Becken;;Cuenca de Noruega nororiental;;;;;;;;;x
PROV10616;Central Norwegian Sea;Mer centrale norvégienne;Zentrales europäisches Nordmeer;;Centro del Mar de Noruega;;;;;;;;;x
PROV10617;Central Rockall Bank;Banc central de Rockall;Zentrales Rockallplateau;;Banco Rockall central;;;;;;;;;x
PROV10618;Central Porcupine Plain;Plaine Porcupine centrale;Zentrales Porcupine Plain;;Llanura de Porcupine central;;;;;;;;;x
PROV10619;Northeastern Porcupine Plain;Nord-Est de Plaine Porcupine ;Nordöstliche Porcupine Plain;;Llanura de Porcupine nororiental;;;;;;;;;x
PROV10620;Northern Azores-Biscay Rise;Nord de la dorsale des Açores-Byscay;Nördliche Azoren-Biskaya-Erhebung;;Farallón septentrional de Vizcaya-Azores;;;;;;;;;x
PROV10621;East Azores Fracture Zone;Zone de fracture de l'Est des Açores;Östliche Azoren-Bruchzone;;Zona de fractura oriental de las Azores;;;;;;;;;x
PROV10622;Gibraltar Approaches;Les abords de Gibraltar;Gibraltar-Zufahrten;;Accesos de Gibraltar;;;;;;;;;x
PROV10623;Agadir Canyon;Le canyon d'Agadir;Agadir-Canyon;;Cañón de Agadir;;;;;;;;;x
PROV10624;Southeastern Azores Fracture Zone;Zone de fracture du Sud-Est des Açores;Südöstliches Azoren-Bruchzone;;Zona de fractura sudoriental de las Azores;;;;;;;;;x
PROV10625;Northern Azores;Nord des Açores;Nördliche Azoren;;Islas Azores septentrionales;;;;;;;;;x
PROV10626;Western Azores Fracture Zone;Zone de fracture de l'Ouest des Açores;Westliche Azoren-Bruchzone;;Zona de fractura occidental de las Azores;;;;;;;;;x
PROV10627;Martinique;Martinique;Martinique;;Martinica;;;;;;;;;x
PROV10628;Bermuda;Bermudes;Bermuda;;Bermudas;;;;;;;;;x
PROV10629;Tobago;Tobago;Tobago;;Tobago;;;;;;;;;x
PROV10630;Ascension Island;Ile de l'Ascension;Himmelfahrtsinsel;;Isla Ascensión;;;;;;;;;x
PROV10631;Cape Verde Islands;Iles du Cap-vert;Kapverdische Inseln;;Islas Cabo Verde;;;;;;;;;x
PROV10632;São Tomé;São Tomé;São Tomé;;Santo Tomé;;;;;;;;;x
PROV10633;St. Helena;Ste Hélène;St. Helena;;St. Helena;;;;;;;;;x
PROV10634;Reunion;Réunion;Reunion;;Reunión;;;;;;;;;x
PROV10635;Mauritius;Île Maurice;Mauritius;;Mauricio;;;;;;;;;x
PROV10636;Diego Garcia;Diego Garcia;Diego Garcia;;Diego García;;;;;;;;;x
PROV10637;Apamama;Apamama;Apamama;;Apamamba;;;;;;;;;x
PROV10638;Tarawa;Tarawa;Tarawa;;Tarawa;;;;;;;;;x
PROV10639;Abaiang;Abaiang;Abaiang;;Abaiang;;;;;;;;;x
PROV10640;Rota;Rota;Rota;;Rota;;;;;;;;;x
PROV10641;Tinian;Tinian;Tinian;;Tinian;;;;;;;;;x
PROV10642;Iwo Jima;Iwo Jima;Iwo Jima;;Iwo Jima;;;;;;;;;x
PROV10643;Marcus Island;Île Marcus;Minami-Torishima;;Isla Marcus;;;;;;;;;x
PROV10644;Ngulu;Ngulu;Ngulu;;Ngulu;;;;;;;;;x
PROV10645;Yap;Yap;Yap;;Yap;;;;;;;;;x
PROV10646;Ulithi;Ulithi;Ulithi;;Ulithi;;;;;;;;;x
PROV10647;Wolelai;Wolelai;Wolelai;;Woleai;;;;;;;;;x
PROV10648;Woleai;Woleai;Woleai;;Woleai;;;;;;;;;x
PROV10649;Pulusuk;Pulusuk;Pulusuk;;Pulusuk;;;;;;;;;x
PROV10650;Ulul;Ulul;Ulul;;Ulul;;;;;;;;;x
PROV10651;Truk;Truk;Truk;;Truk;;;;;;;;;x
PROV10652;Satawan;Satawan;Satawan;;Satawan;;;;;;;;;x
PROV10653;Ponape;Ponape;Ponape;;Ponape;;;;;;;;;x
PROV10654;Kosrae;Kosrae;Kosrae;;Kosrae;;;;;;;;;x
PROV10655;Nauru;Nauru;Nauru;;Nauru;;;;;;;;;x
PROV10656;Jaluit;Jaluit;Jaluit;;Jaluit;;;;;;;;;x
PROV10657;Mili;Mili;Mili;;Mili;;;;;;;;;x
PROV10658;Kwajalein;Kwajalein;Kwajalein;;Kwajalein;;;;;;;;;x
PROV10659;Majuro;Majuro;Majuro;;Majuro;;;;;;;;;x
PROV10660;Maleolap;Maleolap;Maleolap;;Maleolap;;;;;;;;;x
PROV10661;Wotje;Wotje;Wotje;;Wotja;;;;;;;;;x
PROV10662;Bikini;Bikini;Bikini;;Bikini;;;;;;;;;x
PROV10663;Eniwetok;Eniwetok;Eniwetok;;Eniwetok;;;;;;;;;x
PROV10664;Wake Island;Wake Île de;Wake;;Isla Wake;;;;;;;;;x
PROV10665;Palmyra;Palmyre;Palmyra;;Palmira;;;;;;;;;x
PROV10666;Jarvis Island;Jarvis Île de;Jarvis Island;;Isla Jarvis;;;;;;;;;x
PROV10667;Christmas Island;Île Christmas;Weihnachtsinsel;;Isla Christmas;;;;;;;;;x
PROV10668;Johnston Island;Île Johnston;Johnston-Atoll;;Isla Johnston;;;;;;;;;x
PROV10669;Midway Island;Île Midway;Midwayinseln;;Islas Midway;;;;;;;;;x
PROV10670;Phoenix Island;Île Phoenix;Phoenix-Insel;;Islas Phoenix;;;;;;;;;x
PROV10671;Nanumea;Nanumea;Nanumea;;Nanumea;;;;;;;;;x
PROV10672;Nukufetau;Nukufetau;Nukufetau;;Nukufetau;;;;;;;;;x
PROV10673;Fongafale;Fongafale;Fongafale;;Fongafale;;;;;;;;;x
PROV10674;Nukulaelae;Nukulaelae;Nukulaelae;;Nukulaelae;;;;;;;;;x
PROV10675;Thule;Thule;Thule;;Thule;;;;;;;;;x
PROV10676;Poluostrov Tajmyr;Poluostrov Tajmyr;Poluostrov Tajmyr;;Poluostrov Tajmyr;;;;;;;;;x
PROV10677;Ust'-Olenek;Ust'-Olenek;Ust'-Olenek;;Ust'-Olenek;;;;;;;;;x
PROV10678;Cokurdah;Cokurdah;Cokurdah;;Cokurdah;;;;;;;;;x
PROV10679;Anyuysk;Anyuysk;Anyuysk;;Anyuysk;;;;;;;;;x
PROV10680;Anadyr;Anadyr;Anadyr;;Anadir;;;;;;;;;x
PROV10681;Novyj Urengoj;Novyj Urengoj;Novyj Urengoj;;Novyj Urengoj;;;;;;;;;x
PROV10682;Hatanga;Hatanga;Hatanga;;Hatanga;;;;;;;;;x
PROV10683;Timmiarmiut;Timmiarmiut;Timmiarmiut;;Timmiarmiut;;;;;;;;;x
PROV10684;Attu Island;Île Attu;Attu;;Isla Attu;;;;;;;;;x
PROV10685;Turnhout;Turnhout;Turnhout;;Turnhout;;;;;;;;;x
PROV10686;Bathurst Inlet;Anse de Bathurst;Bathurst Inlet;;Ensenada de Bathurst;;;;;;;;;x
PROV10687;Fisher Bank;Banc de Fischer;Fisher Bank;;Banco Fisher;;;;;;;;;x
PROV10688;Saharan Coast;Côte saharienne;Sahara-Küste;;Costa del Sáhara;;;;;;;;;x
PROV10689;Coast of Nouakchott;Côte de Nouakchott;Küste von Nouakchott;;Costa de Nouakchott;;;;;;;;;x
PROV10690;Coast of Senegal;Côte du Sénégal;Senegalesische Küste;;Costa de Senegal;;;;;;;;;x
PROV10691;Southern Cape Verde Terrace;Terrasse du Sud du Cap-Vert;Südliche kapverdische Terrasse;;Terraza de Cabo Verde meridional;;;;;;;;;x
PROV10692;Bissagos Islands;Îles Bissago;Bissagosinseln;;Islas Bissagos;;;;;;;;;x
PROV10693;Sherbo Island;Île Sherbo;Sherbo Island;;Isla Sherbo;;;;;;;;;x
PROV10694;Eastern Guinea Basin;Bassin de la Guinée orientale;Östliches Guineabecken;;Cuenca de Guinea oriental;;;;;;;;;x
PROV10695;Gold Coast;Côte d'Or;Goldküste;;Costa de Oro;;;;;;;;;x
PROV10696;Bight of Bonny;Baie de Biafra;Bucht von Bonny;;Bahía de Bonny;;;;;;;;;x
PROV10697;Coast of Cabinda;Côte du Cabinda;Küste von Cabinda;;Costa de Cabinda;;;;;;;;;x
PROV10698;Western Congo Canyon;Canyon du Congo occidental;Westlicher Kongo-Canyon;;Cañón del Congo occidental;;;;;;;;;x
PROV10699;Southern Coast of Angola;Côte Sud de l'Angola;Südliche Küste von Angola;;Costa de Angola meridional;;;;;;;;;x
PROV10700;Southern Namib Coastal Shelf;Plateau continental du Sud de la Namibie;Südlicher namibischer Kontinentalsockel;;Plataforma costera meridional de Namibia;;;;;;;;;x
PROV10701;Southwestern Africa Shelf;Récif de l'Afrique du Sud-Ouest;Südwestlicher afrikanischer Kontinentalsockel;;Plataforma sudoccidental de África;;;;;;;;;x
PROV10702;Alphard Banks;Alphard Banc des;Alphard Banks;;Bancos Alphard;;;;;;;;;x
PROV10703;Mosselbaai;Mosselbaai;Mosselbaai;;Mosselbaai;;;;;;;;;x
PROV10704;Northern Transkei Basin;Bassin nord du Transkei;Nördliches Transkei-Becken;;Cuenca de Transkei septentrional;;;;;;;;;x
PROV10705;Northern Natal Trench;Fosse Nord du Natal;Nördlicher Natal-Graben;;Fosa de Natal septentrional;;;;;;;;;x
PROV10706;Gulf of Sofala;Golf de Sofala;Golf von Sofala;;Golfo de Sofala;;;;;;;;;x
PROV10707;Northern Mozambique Channel;Nord du Canal du Mozambique;Nördliche Straße von Mosambik;;Canal septentrional de Mozambique;;;;;;;;;x
PROV10708;Southeastern Mozambique Channel;Sud-Est du Canal du Mozambique;Südöstliche Straße von Mosambik;;Canal de Mozambique sureste;;;;;;;;;x
PROV10709;Western Madagascar Basin;Bassin Ouest de Madagascar;Westliches Madagaskar-Becken;;Cuenca occidental de Madagascar ;;;;;;;;;x
PROV10710;Northwestern Mascarene Plain;Plaine Nord-Ouest des Mascareignes;Nordwestliche Komoren-Ebene;;Llanura noroccidental de Mauricio ;;;;;;;;;x
PROV10711;Southern Mascarene Basin;Bassin Sud des Mascareignes;Südliches Komoren-Becken;;Cuenca meridional de Mauricio;;;;;;;;;x
PROV10712;Northern Bardin Seamount;Mont sous-marin du Nord de Bardin ;Nördlicher Bardin-Unterwasserberg;;Monte submarino septentrional de Bardin;;;;;;;;;x
PROV10713;Coast of the Comoros;Côte des Comores;Küste der Komoren;;Costa de Comoros;;;;;;;;;x
PROV10714;Aldabra Islands;Îles Aldabra;Aldabra-Inseln;;Islas Aldabra;;;;;;;;;x
PROV10715;Northeastern Almirante Basin;Nord-Est du Bassin d'Almirante;Nordöstliches Almirante-Becken;;Cuenca del Almirante nororiental;;;;;;;;;x
PROV10716;Eastern Almirante Basin;Est du Bassin d'Almirante;Östliches Almirante-Becken;;Cuenca del Almirante oriental;;;;;;;;;x
PROV10717;Coast of Obbia;Côte d'Obbia;Küste von Obbia;;Costa de Obbia;;;;;;;;;x
PROV10718;Eastern Gulf of Aden;Est du Golfe d'Aden;Östlicher Golf von Aden;;Golfo oriental de Aden;;;;;;;;;x
PROV10719;Eastern Bab al-Mandab;Est de Bab al-Mandab;Östliches Bab al-Mandab;;Bab al-Mandab oriental;;;;;;;;;x
PROV10720;Bab al-Mandab;Bab al-Mandab;Bab al-Mandab;;Bab al-Mandab;;;;;;;;;x
PROV10721;Southern Red Sea;Sud de la Mer Rouge;Südliches Rotes Meer;;Mar Rojo septentrional;;;;;;;;;x
PROV10722;Northern Red Sea;Nord de la mer Rouge;Nördliches Rotes Meer;;Mar Rojo septentrional;;;;;;;;;x
PROV10723;Eastern Alula-Fartuk Trench;Fosse orientale d'Alula-Fartuk;Östlicher Alula-Fartuk-Graben;;Fosa oriental de Alula-Fartuk;;;;;;;;;x
PROV10724;Southwestern Murray Ridge;Récif Sud-Ouest de Murray;Südwestlicher Murray-Grat;;Dorsal sudoriental de Murray;;;;;;;;;x
PROV10725;Northern Persian Gulf;Nord du Golfe Persique;Nördlicher persischer Golf;;Golfo Persa septentrional;;;;;;;;;x
PROV10726;Strait of Hormuz;Détroit d'Ormouz;Straße von Hormus;;Estrecho de Ormuz;;;;;;;;;x
PROV10727;Western Gulf of Oman;Ouest du Golfe d'Oman;Westlicher Golf von Oman;;Golfo occidental de Omán;;;;;;;;;x
PROV10728;Sonmiani Bay;Baie de Sonmiani;Sonmiani-Bucht;;Bahía Sonmiani;;;;;;;;;x
PROV10729;Tenerife;Ténérife;Teneriffa;;Tenerife;;;;;;;;;x
PROV10730;Fuerteventura;Fuerteventura;Fuerteventura;;Fuerteventura;;;;;;;;;x
PROV10731;Dodecanese;Dodécanèse;Dodecanese;;Dodecaneso;;;;;;;;;x
PROV10732;Unalaska Island;Île Unalaska;Unalaska;;Isla de Unalaska;;;;;;;;;x
PROV10733;Umnak Island;Île Umnak;Umnak;;Isla de Umnak;;;;;;;;;x
PROV10734;Yunaska Island;ÎleYunaska;Yunaska;;Isla de Yunaska;;;;;;;;;x
PROV10735;Eastern Madeira Plain;Plaine de l'Est de Madère;Östliche Madeire-Ebene;;Llanura oriental de Madeira;;;;;;;;;x
PROV10736;Northern Cape Verde Plain;Plaine du Nord du Cap-Vert;Nördliche kapverdische Ebene;;Llanura septentrional de Cabo Verde;;;;;;;;;x
PROV10737;Northern Mid-Atlantic Ridge;Dorsale médio-Altantique Nord;Nördliche zentralatlantische Erhebung;;Dorsal del Atlántico medio septentrional;;;;;;;;;x
PROV10738;Central Banary Basin;Bassin central de Banary;Zentrales Banary-Becken;;Cuenca central de Banary;;;;;;;;;x
PROV10739;Northeastern Newfoundland Basin;Bassin Nord-Est de Terre-Neuve;Nordöstliches Neufundland-Becken;;Cuenca nororiental de Terranova;;;;;;;;;x
PROV10740;Central Kings Trough;Passage central de Kings;Zentraler Königsgraben;;Monte submarino Kings central;;;;;;;;;x
PROV10741;Eastern Thulean Rise;Dorsale thuléenne orientale;Östliche Thule-Erhebung;;Farallón oriental de Thulea;;;;;;;;;x
PROV10742;Eastern Maury Seachannel;Chaîne de Maury orientale;Östlicher Maury-Seekanal;;Canal marino oriental de Maury;;;;;;;;;x
PROV10743;Southwestern Iceland Basin;Bassin Île deais Sud-Ouest;Südwestliches Islandbecken;;Cuenca sudoccidental de Islandia;;;;;;;;;x
PROV10744;Northern Coast of Tunu;Côte Nord de Tunu;Nordküste von Tunu;;Costa septentrional de Tunu;;;;;;;;;x
PROV10745;Central Coast of Tunu;Côte centrale de Tunu;Zentrale Küste von Tunu;;Costa central de Tunu;;;;;;;;;x
PROV10746;Western Gulf of Aden;Golfe d'Aden occidental;Westlicher Golf von Aden;;Golfo occidental de Aden;;;;;;;;;x
PROV10747;Eastern Eirik Ridge;Dorsale orientale d'Eirik;Östlich Eirik-Grat;;Dorsal oriental de Eirik;;;;;;;;;x
PROV10748;Northern Northwest Atlantic;Atlantique du Nord Nord-Ouest;Nord-nordwestlicher Atlantik;;Noroeste del Atlántico septentrional;;;;;;;;;x
PROV10749;Northern Imarsuak Channel;Chenal d'Imarsuak Nord;Nördlicher Imarsuak-Kanal;;Canal septentrional de Imarsuak;;;;;;;;;x
PROV10750;South-Central Reykjanes Ridge;Dorsale centrale Sud de Reykjanes;Südlich-zentraler Reykjanes-Grat;;Dorsal central sur de Reykjanes;;;;;;;;;x
PROV10751;Western Hecale Seamount;Mont sous-marin d'Hécalé occidentale;Westlicher Hecale-Unterwasserberg;;Monte submarino occidental Hecale;;;;;;;;;x
PROV10752;Western Kings Trough;Passage de Kings occidental;Westlicher Königsgraben;;Monte submarino Kings occidental;;;;;;;;;x
PROV10753;Central Atlantic Fracture Zone;Zone de fracture de l'Atlantique central;Zentralatlantische Bruchzone;;Zona de fractura del Atlántico central;;;;;;;;;x
PROV10754;West-Central Mid-Atlantic Ridge;Dorsale médio-Altantique Centre-ouest;Zentral-westliche zentralatlantische Erhebung;;Dorsal del Atlántico medio occidental central;;;;;;;;;x
PROV10755;Western Cape Verde Plain;Plaine du Cap-Vert occidental;Westliche kapverdische Ebene;;Llanura de Cabo Verde occidental;;;;;;;;;x
PROV10756;Southeastern Banary Basin;Bassi Sud-Est de Banary;Südöstliches Banary-Becken;;Cuenca sudoriental de Banary;;;;;;;;;x
PROV10757;Northern Gambia Plain;Plaine du Nord de la Gambie;Nördliche Gambia-Ebene;;Llanura septentrional de Gambia;;;;;;;;;x
PROV10758;Eastern St. Paul Fracture Zone;Zone de fracture orientale de St Paul;Östliche St. Paul-Bruchzone;;Zona de fractura de St. Paul;;;;;;;;;x
PROV10759;Northeastern Pernambuco Basin;Bassin du Nord-Est de Pernambuco;Nordöstliches Pernambuco-Becken;;Cuenca nororiental de Pernambuco;;;;;;;;;x
PROV10760;Western Sierra Leone Basin;Bassin occidental de Sierra Leone;Westliches Sierra Leone-Becken;;Cuenca occidental de Sierra Leona;;;;;;;;;x
PROV10761;Eastern Sierra Leone Basin;Bassin oriental de Sierra Leone;Östliches Sierra Leone-Becken;;Cuenca oriental de Sierra Leona;;;;;;;;;x
PROV10762;Western Bode Verde Fracture Zone;Zone de fracture occidentale de Bode Verde;Westliche Bode Verde-Bruchzone;;Zona de fractura de Bode Verde occidental;;;;;;;;;x
PROV10763;Southern Sierra Leone Basin;Bassin Sud de la Sierra Leone;Südliches Sierra Leone-Becken;;Cuenca meridional de Sierra Leona;;;;;;;;;x
PROV10764;Northwestern De la Rosa Plains;Plaine Nord-Ouest de la Rosa;Nordwestliche De la Rosa-Ebenen;;Llanura noroccidental De la Rosa;;;;;;;;;x
PROV10765;Northeastern Guinea Basin;Nord-ouest du bassin guinéen;Nordöstliches Guinea-Becken;;Cuenca nororiental de Guinea;;;;;;;;;x
PROV10766;Northern Congo Fan;Plaine abyssale du Nord du Congo;Nördliches Kongo-Tiefseeplateau;;Cuenca septentrional del Congo;;;;;;;;;x
PROV10767;Southwestern Angola Basin;Bassin Sud-Ouest de l'Angola;Südwestliches Angola-Becken;;Cuenca sudoccidental de Angola;;;;;;;;;x
PROV10768;Northern Orange Fan;Plaine abyssale Nord d'Orange;Nördliches Orange-Tiefseeplateau;;Cuenca septentrional de Orange;;;;;;;;;x
PROV10769;Eastern Orange Canyon;Canyon d'Orange occidental;Östlicher Orange-Canyon;;Cañón oriental de Orange;;;;;;;;;x
PROV10770;Northwestern Cape Rise;Source Nord-Ouest du Cap;Nordwestliche Kap-Erhebung;;Farallón del Cabo noroccidental;;;;;;;;;x
PROV10771;Western Cape Rise;Source occidentale du Cap;Westliche Kap-Erhebung;;Farallón del Cabo occidental;;;;;;;;;x
PROV10772;Sandile Seamount;Mont sous-marin de Sandile;Sandile-Seeberg;;Monte submarino Sandile;;;;;;;;;x
PROV10773;Western Conrad Fracture Zone;Zone de fracture de Conrad occidentale;Westliche Conrad-Bruchzone;;Zona de fractura occidental de Conrad;;;;;;;;;x
PROV10774;Eastern Conrad Fracture Zone;Zone de fracture de Conrad orientale;Östliche Conrad-Bruchzone;;Zona de fractura oriental de Conrad;;;;;;;;;x
PROV10775;Anton Leonov Seamount;Mont sous-marin Anton Leonov;Anton Leonow-Seeberg;;Monte submarino Anton Leonov;;;;;;;;;x
PROV10776;Hintsa Seamount;Mont sous-marin Hintsa;Hintsa-Seeberg;;Monte submarino Hintsa;;;;;;;;;x
PROV10777;Southwestern Meteor Rise;Source Sud-Ouest Météor;Südwestliche Meteor-Erhebung;;Farallón Meteor sudoccidental;;;;;;;;;x
PROV10778;Northern South Sandwich Fracture Zone;Zone de fracture de Sandwich Nord-Sud;Nördliche South Sandwich-Bruchzone;;Zona de fractura de Sandwich Sur septentrional;;;;;;;;;x
PROV10779;Eastern Far Southwest Atlantic Basin;Bassin Atlantique Est-Sud-Ouest;Östlich-äußerst südliches Atlantikbecken;;Cuenca oriental al sudoeste Atlántico;;;;;;;;;x
PROV10780;Shannon Seamount;Mont sous-marin Shannon;Shannon-Seeberg;;Monte submarino Shannon;;;;;;;;;x
