tut_menu_1;Basic Concepts;Concepts de base;Grundkonzepte;;Básico;;;;;;;;;x
tut_3a_12;Division Designer;Concepteur de division;Divisionen-Designer;;Diseñador de divisiones;;;;;;;;;x
tut_3a_13;“To truly conquer the whole world we need powerful divisions to crush our enemies, this is how we do this.” You feel slightly relieved at this point, the strange little man has been far too reasonable, almost sane in fact, but now you are back on familiar ground. ”Division are made from brigades and at the moment we can only have 4, but our troops are so good we only need 4. The important thing here is to remember that each brigade confers abilities on a unit but does so at a cost. Finding the right blend between this is of vital significance if you wish to conquer. Different combination will be effective in different situations. You can do this manually or you can pick one of the predefined templates. Here is our 1936 model armoured division, pretty good isn’t it?” ;« Pour vraiment conquérir le monde entier, nous avons besoin de divisions puissantes pour écraser nos ennemis. C'est comme ça qu'on fait. » À, ce moment-ci, vous vous sentez légèrement soulagé. L'étrange petit homme a été beaucoup trop raisonnable, presque sain d'esprit, mais vous voici de retour en terrain connu. «  Une division est constituée de brigades. En ce moment, nous n'en avons que 4, mais nos troupes sont si efficaces que 4 suffisent. L'important ici est de ne pas oublier que chaque brigade donne des compétences à une unité, mais que cela a son prix. Il est très important de trouver un équilibre si on veut faire des conquêtes. À chaque situation sa combinaison. Vous pouvez le faire manuellement ou choisir un des modèles prédéfinis. Voici notre modèle de division blindée de 1936, pas mal, non? «;“Um die ganze Welt erobern und unsere Feinde in die Knie zwingen zu können, brauchen wir kampfstarke Divisionen, und so wird’s gemacht.”An diesem Punkt fühlen Sie sich fast schon erleichtert – der kleine Mann war schon viel zu lange viel zu vernunftgetrieben gewesen, schon fast klar im Kopf, aber nun ist er wieder auf vertrautes Terrain zurückgekehrt. ”Divisionen werden aus bis zu vier Brigaden zusammengestellt. Der springende Punkt hier ist, dass jede Brigade bestimmte Fähigkeiten in ihre Division mitbringt, aber zu gewissen Kosten. Wenn Sie siegreich sein wollen, ist es wichtig, hierfür die richtige Balance zu finden. Unterschiedliche Kombinationen wirken sich in verschiedenen Situationen anders aus. Sie können diese Kombinationen selber festlegen oder eine der voreingestellten Vorlagen auswählen. Hier ist unsere Panzerdivision, Modell 1936. Schick, was?”;;“Para conquistar realmente el mundo necesitamos poderosas divisiones que aplasten a nuestros enemigos. Así es como se hace”. En este momento te sientes ligeramente aliviado. El extraño hombrecillo ha sido bastante razonable, casi cuerdo. “Las divisiones se componen de brigadas y, por el momento, solo podemos tener cuatro. Aunque nuestras tropas son tan buenas que es todo lo que necesitamos. Aquí, lo más importante consiste en recordar que cada brigada otorga habilidades a una unidad a cambio de un coste. Si deseas ganar, es importante que encuentres la combinación adecuada. Diferentes combinaciones te serán útiles en diferentes situaciones. Puedes hacerlo de forma manual o escoger una de la plantillas predeterminadas. Aquí tienes nuestra plantilla de división acorazada de 1936. No está mal, ¿eh?” ;;;;;;;;;x
tut_3a_14;Start Production;Démarrer la production;Produktion starten;;Empezar producción;;;;;;;;;x
tut_3a_15;“Once you have selected the division you want, you then need to make three more decisions. This is where a true leader comes to the fore.” He starts to rant on about the importance of leadership and will. You are not sure what you would get when a relative dies has to do with building divisions, but it seems to be important. The rant stops and he continues, “First note, you can build units as reserve, these are at reduced strength and cannot move, only when they are mobilised are they free to move and will be steadily reinforced up to full strength.\nNext choice is how many division to build at one time, this is as much a question of an efficient use of your time than anything else. Time is an important commodity and the less time you use here the more you can be focusing on conquering your neighbours and restoring your nation to greatness. Finally you have serial and parallel builds.  If you build them in parallel all the units will be built at once, serial builds mean the units will be built one after the other.”;« Une fois que vos aurez choisi la division souhaitée, vous devrez prendre trois autres décisions. C'est à cela qu'on reconnait un vrai chef. » Il commence à parler avec emphase de l'importance du leadership et de la volonté. Vous n'êtes pas sûr que l'héritage que vous touchez au décès d'un parent a quelque chose à voir avec la construction de divisions, mais cela semble important. La harangue s'interrompt et il poursuit : « Notez premièrement que vous pouvez construire des divisions de réserve, elles ont une force réduite et ne peuvent pas bouger à moins d'être mobilisées, auquel cas elles seront progressivement renforcées jusqu'à atteindre leur pleine puissance.\nLa prochaine décision porte sur le nombre de divisions à construire simultanément. Il s'agit plus d'une question de gestion efficace de votre temps que d'autre chose. C'est un point important. Moins de temps vous emploierez ici, plus vous en aurez à consacrer à la conquête de vos voisins et à restaurer la grandeur de votre pays. Troisièmement, vous pouvez choisir entre des contructions en série ou en parallèle. Si vous construisez vos divisions parallèlement, elles seront toutes prêtes en même temps et la construction en série implique qu'elles seront construite l'une après l'autre. »;“Sobald Sie die gewünschte Division ausgewählt haben, müssen Sie drei weitere Entscheidungen treffen. Hier zeigt sich der echte Anführer.” Er beginnt eine Brandrede über die Wichtigkeit von Anführerschaft und Willen. Sie sind sich nicht sicher, was der Tod eines Verwandten mit dem Aufbau von Divisionen hat, aber es scheint von Bedeutung zu sein. Der Wortschwall endet, und er fährt fort, “Zuerst müssen Sie wissen, dass Sie Reserveeinheiten bauen können.  Diese verfügen nur über reduzierte Stärke und können nicht marschieren. Erst wenn sie mobilisiert sind, können sie sich frei bewegen und werden konstant auf volle Kampfkraft verstärkt.\nAls nächstes müssen Sie entscheiden, wie viele Divisionen Sie auf einmal bauen wollen. Dies ist unter anderem eine Frage der effizienten Zeitausnutzung. Zeit ist ein wichtiges Gut, und je weniger Zeit Sie hier aufwenden, desto mehr können Sie sich auf die Eroberung Ihrer Nachbarn und die Wiederherstellung Ihrer nationalen Größe konzentrieren. Als Letztes gibt es die Möglichkeit der Serien- bzw. Parallelbaureihen.  In Parallelbaureihen werden alle Einheiten zugleich gebaut, bei Serienbaureihen werden sie nacheinander fertig gestellt.”;;“Cuando hayas seleccionado el tipo de división que deseas, tendrás que tomar tres decisiones adicionales. Aquí es donde se aprecia a un auténtico líder”. Empieza a dar una charla sobre la importancia del liderazgo y la voluntad. No estás muy seguro de lo que tiene que ver la muerte de un pariente con la creación de divisiones, pero parece ser importante. La charla se detiene y reanuda: “En primer lugar, puedes construir unidades en reserva. Su fuerza es reducida y no pueden moverse. Solo cuando son movilizadas pueden moverse y ser reforzadas gradualmente a su fuerza completa.\nLa siguiente opción consiste en elegir el número de divisiones que vas a construir a la vez. Es más una cuestión de utilizar eficientemente tu tiempo que de cualquier otra cosa. El tiempo es un lujo importante y cuanto menos emplees aquí, más tendrás para centrarte en conquistar a tus vecinos y restaurar la grandeza de tu nación. Por último, hay producción en serie y en paralelo.  Si construyes las unidades en paralelo, todas las unidades se crearán a la vez. Si las haces en serie, se crearán una después de otra”.;;;;;;;;;x
tut_3a_16;Production Screen;Écran de production;Produktionsbildschirm;;La pantalla de producción;;;;;;;;;x
tut_3a_17;Well now you know the basics it is time to move on and to how to make you armies the best that they can be.;Bon, maintenant que vous possédez les bases, il est temps de continuer et de voir comment créer la meilleure armée possible.;Alsdann! Nun kennen Sie die Grundlagen, es ist also an der Zeit, Ihre Armeen zu optimieren.;;Bueno, ya conoces lo más básico. Es hora de continuar para aprender cómo puedes mejorar todo lo posible tus ejércitos.;;;;;;;;;x
tut_4a_1;Technology Screen;Écran technologique;Technologiebildschirm;;Pantalla de tecnología;;;;;;;;;x
tut_4a_2;The strange little man is back to tell you about technology, “Technology is of vital significance to modern war. Napoleon boasted that moral was more important than manpower, but he was a fool, equipment and training is what matters. Napoleon was a fool because he was French.” He then embarks on a rather long rant about France and French people. You get the impression that he doesn’t like them much, perhaps he had a bad experience when visiting there in his younger days? ;L'étrange petit homme est de retour pour nous parler technologie : « La technologie revêt une importance vitale dans les guerres modernes. Napoléon insistait sur l'importance du moral plutôt que sur la puissance, mais c'était un imbécile. L'équipement et l'entraînement, voilà ce qui compte. Napoléon était un imbécile parce qu'il était français. » Il s'engage dans une longue diatribe sur la France et les Français. On a l'impression qu'il ne les aime pas beaucoup. Peut-être parce qu'il a eu une mauvaise expérience lors d'un voyage de jeunesse en France ?;Der merkwürdige kleine Mann ist wieder da und erzählt Ihnen nun etwas über Technologie. “Technologie ist für den modernen Krieg von höchster Bedeutsamkeit. Napoleon behauptete, dass Moral wichtiger sei als Mannstärke, aber er war ein Trottel – Ausrüstung und Ausbildung zählen. Napoleon war übrigens deswegen ein Trottel, weil er Franzose war.” Dann beginnt er eine lange, schäumende Wutrede über Frankreich und die Franzosen. Sie gewinnen den Eindruck, dass er sie nicht besonders mag, vielleicht hat er in jüngeren Jahren dort eine schlechte Erfahrung gemacht? ;;El extraño hombrecillo vuelve a hablarte sobre tecnología: “La tecnología tiene un importancia enorme en la guerra moderna. Napoleón opinaba que la moral era más importante que los recursos humanos, pero era un necio. Lo que cuenta es el equipo y el entrenamiento. Napoleón era un necio como buen francés”. A continuación se embarca en una larga verborrea sobre Francia y los franceses. Te da la impresión de que no les aprecia demasiado. Puede que tuviese una mala experiencia cuando fue a visitarles en su juventud. ;;;;;;;;;x
tut_4a_3;Leadership;Leadership;Führung;;Liderazgo;;;;;;;;;x
tut_4a_4;“Let’s start with Leadership,” he points to the box in the top left of the screen, “these represent the brightest and best of your nations, and these leaders can be distributed amongst the following:”:;« Commençons par le leadership ». Il montre les champs en haut à gauche de l'écran : « Ils représentent l'élite de vos pays et ces leaders peuvent être répartis comme suit : »;“Fangen wir mit der Führung an,” er zeigt auf das Kästchen links oben im Bildschirm, “Diese repräsentieren die besten Köpfe Ihrer Nation, und diese Anführer können unter den folgenden Kategorien verteilt werden:”:;;“Empecemos con el liderazgo”, dice mientras señala el cuadro de la parte superior izquierda de la pantalla. “Estos representan a los mejores y más brillantes de tus naciones y puedes distribuirlos entre lo siguiente:”;;;;;;;;;x
tut_4a_4a;“Research – What we are here to talk about today, the more points assigned here the more simultaneous research project you can run”;« Recherche / Nous sommes ici aujourd'hui pour en parler. Plus on assigne de points de recherche, plus on peut faire progresser des projets de recherche simultanément. »;“Forschung – Je mehr Punkte Sie hier zuweisen, desto mehr Forschungsprojekte können Sie simultan durchführen”;;“Investigación. Hoy hemos venido a hablar de eso. Cuantos más puntos asignes aquí, mayor número de proyectos e investigaciones simultáneas podrás llevar a cabo”.;;;;;;;;;x
tut_4a_4b;“Espionage – Investing leadership in this area allows us to accumulate espionage points that are used to carry out covert actions.”  ;Espionnage – Investir du leadership dans ce domaine nous permettra d'accumuler des points d'espionnage qui serviront à mener des opérations secrètes. »;“Spionage – Gute Anführer in diesem Bereich erlauben uns die Ansammlung von Spionagepunkten, mit denen Sie Geheimoperationen durchführen können.”  ;;“Espionaje. Invertir liderazgo en esta área nos permite acumular puntos de espionaje que se utilizarán para realizar acciones encubiertas”.  ;;;;;;;;;x
tut_4a_4c;“Diplomacy – For those foolish enough to indulge in the weak act of diplomacy instead of true conquest, you can waste leadership here to do this.”;« Diplomatie – Pour ceux qui sont assez imbéciles pour céder à un faible acte de diplomatie plutôt que de vraie conquête, vous pouvez toujours gaspiller du leadership pour cela. »;“Diplomatie – Wenn Sie albern genug sind, sich mit dem Schwächlingssport Diplomatie abzugeben, anstatt echte Eroberungen anzupacken, können Sie Ihre Anführer hier verschwenden.”;;“Diplomacia. Aquellos idiotas que deseen recrearse en el débil juego de la diplomacia pueden desperdiciar puntos de liderazgo aquí”.;;;;;;;;;x
tut_4a_4d;“Officers – These represent junior grade officers and NCOs, and this is vitally important. If your officer to division ratio is too low your divisions will struggle to hold together in combat.” ;« Officiers / Cela représente des officiers subalternes et des sous-officiers et c'est très important. Si le nombre d'officiers par division est trop bas, vos divisions auront du mal à rester unies dans le combat. »;“Offiziere – Dies sind Offiziere niederer Ränge und Unteroffiziere, und sie sind sehr wichtig. Wenn Ihr Verhältnis Offiziere zu Division zu niedrig ist, werden Ihre Divisionen im Kampf Schwierigkeiten mit dem Zusammenhalt bekommen.” ;;“Oficiales. Esto representa a los oficiales de baja graduación y a los suboficiales. Su importancia es vital. Si la proporción entre oficiales y tropa es demasiado baja, tus divisiones apenas podrán mantenerse en el combate”. ;;;;;;;;;x
tut_4a_5;As with the production sliders you can lock them by right clicking on the drag button.”;Comme avec les curseurs de production, vous pouvez les bloquer en cliquant sur le bouton droit de la souris sur le bouton glisser. »;Wie auch beim Produktionsschieberegler können Sie diese hier auch per Rechtsklick auf die Ziehschaltfläche arretieren.”;;“Igual que con los controles de producción, puedes bloquearlos haciendo clic derecho sobre el botón de arrastre”.;;;;;;;;;x
tut_4a_6;Projects;Projets;Projekte;;Proyectos;;;;;;;;;x
tut_4a_7;“Technology is divided up into projects. Although you can select as many projects as you like, the number that actually advance is determined by the amount of leadership you assign to research.\n Over each project you can see a green bar, this shows your current tech level. Some technologies can only be researched once, while others can be pursued an unlimited number of times.” ;« La technologie est divisée en projets. Bien que vous puissiez choisir autant de projets que vous le souhaitez, leur nombre est fonction du montant de leadership que vous accordez à la recherche.\nAu-dessus de chaque projet, vous voyez une barre verte qui vous indique votre niveau tech actuel. Certaines technologies ne peuvent faire l'objet que d'une seule recherche, alors que pour d'autres, les recherches sont illimitées. »;“Technologie ist in Projekte unterteilt. Obwohl Sie beliebig viele Projekte auswählen können, wird die Anzahl derer, die tatsächlich Fortschritte machen, durch die Anzahl der Anführer bestimmt, die Sie der Forschung zuweisen.\n Oberhalb jedes Projekts befindet sich ein grüner Balken, der die momentane Technologiestufe anzeigt. Manche Technologien können nur einmal erforscht werden, andere beliebig oft.” ;;“La tecnología se divide en proyectos. Aunque puedes seleccionar tantos proyectos como desees, el número de los que realmente avanzan queda determinado por la cantidad de liderazgo que asignes en su investigación.\n Encima de cada proyecto, verás una barra verde. Esto muestra tu nivel tecnológico actual. Algunas tecnologías solo se pueden investigar una vez. Otras se puede desarrollar un número ilimitado de veces”. ;;;;;;;;;x
tut_4a_8;“To start a research project you must first select the tech and then hit the start research button. If this button is greyed out then you do not yet have the prerequisite techs researched. Hover the cursor over the start research button to find out which.”;« Pour démarrer un projet de recherche vous devez premièrement choisir la technologie et appuyer sur le bouton de démarrage de la recherche. Si le bouton devient gris, c'est que vous n'avez pas encore recherché les prérequis technologiques. Faites glisser le curseur sur le bouton de démarrage de recherche pour connaître les prérequis manquants. »;“Zum Start eines Forschungsprojekts wählen Sie zuerst die Technologie aus und klicken dann auf die Schaltfläche zum Forschungsstart. Wenn diese Schaltfläche ausgegraut ist, haben Sie noch nicht die Voraussetzungstechnologien dafür erforscht. Halten Sie den Mauszeiger über die Schaltfläche zum Forschungsstart, um herauszufinden, um welche es sich dabei handelt.”;;“Para iniciar un proyecto de investigación, antes debes seleccionar la tecnología y pulsar el botón de iniciar investigación. Si este botón aparece en gris, significa que no tienes investigados los requisitos técnicos previos. Pasa el cursor del ratón por encima del botón de iniciar investigación para averiguar cuáles son”.;;;;;;;;;x
tut_4a_9;“The length of time it takes to complete a research project depends on a number of factors:”:;« Le temps nécessaire pour achever un projet de recherche dépend d'un certain nombre de facteurs : » :;“Die für den Abschluss eines Forschungsprojekts notwendige Zeitspanne hängt von einer Reihe von Faktoren ab:”:;;“La cantidad de tiempo necesaria para completar un proyecto de investigación depende de cierto número de factores:”;;;;;;;;;x
tut_4a_9a;“Theory and Practical – This represents your accumulated experience your nation has with these technologies, this experience reduces the time needed to complete a research project. The icons below represent which fields influences the research project.”;« Théorie et pratique – Ceci représente l'expérience que votre pays a accumulé dans ces technologies. Cette expérience réduit d'autant le temps nécessaire pour achever un projet de recherche. Les icônes du bas représentent les domaines qui influent sur le projet de recherche. »;“Theorie und Praxis – Dies repräsentiert die angesammelte Erfahrung Ihrer Nation mit diesen Technologien. Diese Erfahrung reduziert die zum Abschluss eines Forschungsprojekts nötige Zeitspanne. Die Symbole unten zeigen an, welche Felder Einfluss auf das Forschungsprojekt haben.”;;“Teoría y práctica. Esto representa la experiencia acumulada que tu nación tiene con estas tecnologías. Esta experiencia reduce el tiempo necesario para completar un proyecto de investigación. Los iconos inferiores representan los campos que influyen en el proyecto de investigación”.;;;;;;;;;x
tut_4a_9b;“Difficulty Level – Some research is naturally harder than others to achieve, the more difficult a project is the longer it will take to finish.”;« Niveau de difficulté – Certaines recherches sont naturellement plus difficiles que d'autres à compléter. Plus un projet est difficile, plus il nécessitera de temps. »;“Schwierigkeitsstufe – Einige Forschungsprojekte sind schwieriger zu realisieren als andere. Je schwieriger ein Projekt ist, desto länger dauert es bis zum Abschluss.”;;“Nivel de dificultad. Algunas investigaciones son más difíciles de conseguir que otras por naturaleza. Cuanto más difícil sea un proyecto de investigación, más tiempo llevará completarlo”.;;;;;;;;;x
tut_4a_9c;“Year -  This represents the time taken to assimilate new knowledge. Each time you research a project this year advances. Eventually the year will be further than the current game year. At this point the research project becomes more difficult to pursue.”;« Année – Elle représente le temps nécessaire à assimiler un nouveau savoir. Chaque fois que vous travaillez à un projet de recherche, l'année avance. Il se peut que l'année indiquée soit postérieure à l'année où se joue présentement le jeu. À ce moment là, il devient plus difficile de poursuivre le projet de recherche. » ;“Jahr - Dies zeigt die Zeit an, die zur Assimilierung neuen Wissens notwendig ist. Immer wenn Sie ein Projekt erforschen, schreitet dieses Jahr weiter. Irgendwann ist das Jahr weiter fortgeschritten als das momentane Spieljahr. Zu diesem Zeitpunkt wird das Forschungsprojekt schwieriger zu realisieren.”;;“Año. Representa el tiempo necesario para asimilar el nuevo conocimiento. Cada vez que investigas un proyecto el año avanza. Posiblemente, el año estará por delante del año actual de la partida. En este punto, continuar el proyecto de investigación se vuelve más complicado”.;;;;;;;;;x
tut_4a_10;Theory And Practical.;Théorie et pratique;Theorie und Praxis;;Teoría y práctica;;;;;;;;;x
tut_4a_11;“Theory is your theoretical understanding of a research field. Researching a technology will advance theory in a given field.”;« La théorie est notre compréhension théorique d'un champ de recherche. Rechercher une technologie fait progresser la théorie dans un domaine donné. »;“Theorie ist Ihr theoretisches Verständnis eines Forschungsbereichs. Die Erforschung einer Technologie bringt die Theorie in einem bestimmten Bereich weiter.”;;“La teoría es la comprensión teórica de un campo de investigación. Investigar una tecnología hará avanzar la teoría en un campo determinado”.;;;;;;;;;x
tut_4a_12;“Practical is your nation’s practical understanding of a technology's use. Building most types of units will increase your practical knowledge.”;« La pratique est la façon dont notre pays comprend pratiquement l'usage d'une technologie. La construction de la plupart des types d'unités augmentera votre connaissance pratique. »;“Praxis ist das praktische Verständnis Ihrer Nation zum Einsatz einer Technologie. Der Bau der meisten Einheitentypen erhöht Ihr praktisches Wissen.”;;“La práctica es la comprensión práctica de tu nación del uso de una tecnología. Al construir el mayor número posible de unidades aumentará tu conocimiento práctico.”;;;;;;;;;x
tut_5a_1;Politics Screen;Écran politique;Politikbildschirm;;Pantalla de política;;;;;;;;;x
tut_5a_2;Your guide is back for another instalment of the tutorial, the painting is nowhere is sight, but the strange moustache is still very much in evidence. “In this chapter we will be looking at you nations internal politics, here you can hire and fire ministers, institute elections and, if your nation is weak enough, monitor elections.”  ;Votre guide est de retour pour un autre chapitre du didacticiel. On ne voit plus la peinture nulle part, mais l'étrange moustache est encore parfaitement en évidence. « Dans ce chapitre nous nous pencherons sur vous, sur les nations et sur la politique intérieure. Ici, vous pouvez nommer et démettre des ministres, organiser des élections et, si votre pays est assez faible, contrôler les élections. »;Ihr Berater ist wieder da und will Ihnen einen weiteren Teil des Tutorials erklären. Das Gemälde ist nirgends zu sehen, aber der seltsame Schnäuzer erfreut sich immer noch blendender Gesundheit. “In diesem Kapitel werden wir uns die Innenpolitik Ihrer Nation ansehen. Hier können Sie Minister heuern und feuern, Wahlen durchführen, und, wenn Ihr Land schwach genug ist, Wahlen überwachen.”   ;;Tu guía regresa para otra parte del tutorial. El cuadro no está presente, pero el extraño bigote sigue siendo muy revelador. “En este capítulo echaremos un vistazo a la política interna de tu nación. Aquí podrás nombrar y cesar ministros, instituir elecciones y, si tu nación es lo bastante débil, celebrar elecciones libres”.  ;;;;;;;;;x
tut_5a_3;Your Government;Votre gouvernement;Ihre Regierung;;Tu gobierno;;;;;;;;;x
tut_5a_4;“The first step to a successful war is to understand how you country works.” He points to the box in the top right hand corner of the screen. “Here you can see the governing party of your country, to the left you can see your governing ideology and when the next election is due. As you can see here, Germany has unshackled itself from the fetters of democracy and is free to be guided by superior leadership.” You ponder this statement carefully.  ;« La première étape vers la victoire est de comprendre comment les pays fonctionnent. » Il montre le champ dans le coin supérieur droit de l'écran. « Ici, vous pouvez voir le parti ayant le pouvoir dans votre pays, à gauche l'idéologie en vigueur et la date des prochaines élections. Comme vous le constatez, l'Allemagne s'est libérée des chaînes de la démocratie et est libre pour se laisser guider par un chef suprême ». Vous pesez soigneusement cette déclaration.;“Der erste Schritt zu einem erfolgreichen Krieg ist das Verständnis der inneren Mechanismen Ihres Landes.” Er zeigt auf das Kästchen rechts oben im Bildschirm. “Hier sehen Sie die Regierungspartei Ihres Landes, und links davon die Regierungsideologie sowie das Datum der nächsten Wahl. Wie Sie hier erkennen können, hat sich Deutschland von den Fesseln der Demokratie freigemacht und kann sich nun ganz den Künsten einer überragenden Führung hingeben.” Sie denken sorgsam über diese Aussage nach.  ;;“El primer paso para librar una guerra con éxito es comprender cómo funciona tu país”. Señala al cuadro de la parte superior derecha de la pantalla. “Aquí puedes ver el partido en el gobierno de tu país. A la izquierda, puedes ver la ideología gobernante y cuándo van a celebrarse las próximas elecciones. Como puedes ver, Alemania se ha sacudido el lastre de la democracia y es libre de ser guiada por un liderazgo superior”. Sopesas su afirmación cuidadosamente.  ;;;;;;;;;x
tut_5a_5;The Cabinet;Le cabinet;Das Kabinett;;El gabinete;;;;;;;;;x
tut_5a_6;“This is your cabinet that governs your nation.” He points over to the cabinet. “Each minister has traits that affects how your nation runs. If you click on the replace button you can remove a minister and replace him with someone more suited to your needs.”;« Voici le cabinet qui gouverne votre pays. » Il montre le cabinet. « Chaque ministre a des traits qui affectent la situation du pays. Si vous cliquez sur le bouton remplacer, vous pouvez renvoyer un ministre et le remplacer par quelqu'un qui correspond mieux à vos besoins. »;“Dies ist Ihr Kabinett, das Ihr Land regiert.” Er zeigt auf das Kabinett. “Jeder Minister hat Eigenschaften, die das Schicksal Ihres Landes beeinflussen. Mit der Schaltfläche ‘Ersetzen’ können Sie einen Minister entfernen und für jemand Passenderen auswechseln.”;;“Aquí tienes el gabinete que gobierna tu nación”. Señala al gabinete. “Cada ministro tiene habilidades que afectan al funcionamiento de tu país. Si haces clic en el botón reemplazar, puedes sustituir a un ministro con alguien más adecuado a tus necesidades”.;;;;;;;;;x
tut_5a_7;Parties;Partis;Parteien;;Partidos;;;;;;;;;x
tut_5a_8;“Here we see the parties that exist in your country. There is one for each ideology and the ideologies are colour coded. Each party has an organisation and a popularity rating. Party popularity can be a requirement to pass laws, if you are one of those strange people who like elections a popular party is more likely to win. Organisation is how well organised the party is, the more organised a party is the easier it will gain popularity with the easily lead masses.”;« Ici, nous voyons les partis qui existent dans votre pays. Il y en a un par idéologie et les idéologies sont représentées par des couleurs. Chaque parti a son organisation et sa cote de popularité. La popularité d'un parti peut être une condition pour passer des lois. Si vous faites partie de ces personnes bizarres qui aiment les élections, il est vraisemblable qu'un parti populaire les gagnera. L'organisation se rapporte à la qualité d'organisation d'un parti. Plus un parti est bien organisé, plus il aura les faveurs des masses facilement manipulables. »;“Hier sehen wir die Parteien Ihres Landes. Für jede Ideologie gibt es eine, und die Ideologien sind farbkodiert. Jede Partei hat eine Organisation und eine Beliebtheitsrate. Parteibeliebtheit kann eine Voraussetzung zur Verabschiedung von Gesetzen sein. Wenn Sie also einer der seltsamen Menschen sind, die Wahlen mögen, denken Sie daran, dass eine beliebte Partei bessere Gewinnchancen hat. Organisation bedeutet, wie gut organisiert die Partei ist – je organisierter eine Partei, desto leichter wird sie bei den leicht steuerbaren Massen Beliebtheit erringen.”;;“Aquí puedes ver los partidos que existen en tu país. Hay uno de cada ideología y las ideologías están marcadas por un código de colores. Cada partido tiene una organización y un índice de popularidad. La popularidad de un partido puede ser un requisito para aprobar leyes. Si eres una de esas personas raras a las que les gustan las elecciones, un partido popular tiene más oportunidades de ganar. La organización refleja lo bien organizado que está el partido. Cuanto más organizado esté un partido, más fácil es que gane popularidad entre las masas fácilmente influenciables”.;;;;;;;;x;
tut_5a_9;Laws;Lois;Gesetze;;Leyes;;;;;;;;;x
tut_5a_10;“Laws are of vital significance in the functioning of your country. By clicking on a law you can see if there are other options available. Most laws have requirements for selection.” ;« Les lois sont très importantes pour le fonctionnement de votre pays. En cliquant sur une loi, vous pouvez voir s'il existe d'autres options disponibles. La plupart des lois ont des critères de sélection. »;“Gesetze sind für das Funktionieren Ihrer Nation von immenser Bedeutung. Klicken Sie auf ein Gesetz, um zu sehen, ob andere Optionen zur Verfügung stehen. Für die Auswahl der meisten Gesetze gibt es Voraussetzungen.” ;;“Las leyes son cruciales para el funcionamiento de tu país. Al hacer clic en una ley, puedes ver si hay otras opciones disponibles. La mayoría de las leyes necesitan de unos requisitos para su aprobación”. ;;;;;;;;x;
tut_5a_11;Occupation Policies;Politiques d'occupation;Besatzungspolitik;;Políticas de ocupación;;;;;;;;;x
tut_5a_12;“Occupation policies are without doubt the most important part of the politics screen. Here you decide how much to exploit the people you occupy. The harsher you treat them the more production they will provide for your war machine, at the same time you will find it harder to recruit manpower and leadership from them. Some places are only fit for exploitation, and leave your armies to crush all resistance.” You could sworn the little man had at one point used the word liberation to describe conquering other countries, this is a new definition of the word liberation you were not aware off. He is definitely mad, but is there method in his madness?;« Les politiques d'occupation constituent sans aucun doute la partie la plus importante de l'écran politique. Ici, vous décidez jusqu'à quel point vous allez exploiter les peuples que vous occupez. Plus vous les traiterez durement, plus leur production contribuera à la machine de guerre. En même temps, vous trouverez plus difficile  de recruter chez eux de la main d'œuvre et des leaders. Certains endroits ne servent qu'à être exploités et laissent vos armées écraser toute résistance. » Vous pourriez jurer que le petit homme a employé le mot libération pour désigner la conquête d'autres pays. Il s'agit d'une nouvelle définition du mot libération que vous ne connaissiez pas. Il est définitivement fou, mais sa folie est-elle méthodique ?;“Besatzungspolitik ist zweifelsohne der wichtigste Teil des Politikbildschirms. Hier entscheiden Sie den Grad der Ausbeutung in den von Ihnen besetzten Ländern. Je harscher sie sie behandeln, desto mehr produzieren sie für Ihre Kriegsmaschine, doch gleichzeitig wird es schwieriger, Soldaten und Anführer unter ihnen zu rekrutieren. Manche Länder eignen sich nur zur Ausbeutung, dort können Sie Ihre Armeen allen Widerstand niederschlagen lassen.” Sie könnten schwören, dass der kleine Mann noch vor kurzem das Wort ‘Befreiung’ zur Beschreibung von Länderbesetzungen gebraucht hat. Von dieser neuen Definition des Wortes ‘Befreiung’ wussten Sie bisher nichts. Er ist definitiv wahnsinnig, aber hat sein Wahnsinn Methode?;;“Las políticas de ocupación son sin duda alguna la parte más importante de la pantalla de política. Aquí decides cuánto quieres explotar a los pueblos que ocupes. Cuanto más duro sea el trato, más producirán para tu maquinaria de guerra, pero más difícil será reclutar hombres y obtener liderazgo de ese pueblo. Algunos lugares solo sirven para ser explotados y dejar a tus ejércitos que aplasten toda resistencia”. Podrías jurar que el hombrecillo ha utilizado la palabra 'liberación' en algún momento para describir la conquista de otros países. No estás convencido de esta nueva definición de esa palabra. ¿Está realmente desquiciado o hay alguna pauta en su locura?;;;;;;;;x;
tut_5a_13;Strategic Warfare;Guerre stratégique;Strategische Kriegsführung;;Guerra estratégica;;;;;;;;;x
