LIT_light_armor_brigade_0;T-27;T-27;T-27;;T-27;;;;;;;;;x
LIT_light_armor_brigade_1;CKD LTL;CKD LTL;CKD LTL;;CKD LTL;;;;;;;;;x
LIT_light_armor_brigade_2;BT-7;BT-7;BT-7;;BT-7;;;;;;;;;x
LIT_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
LIT_armor_brigade_1;T-28;T-28;T-28;;T-28;;;;;;;;;x
LIT_armor_brigade_2;BT-7M;BT-7M;BT-7M;;BT-7M;;;;;;;;;x
LIT_armor_brigade_3;T-34 m.41;T-34 m.41;T-34 m. 41;;T-34 m.41;;;;;;;;;x
LIT_armor_brigade_4;T-34 m.44;T-34 m.44;T-34 m. 44;;T-34 m.44;;;;;;;;;x
LIT_interceptor_0;Gloster Gladiator;Gloster Gladiator;Gloster Gladiator;;Gloster Gladiator;;;;;;;;;x
LIT_cas_0;Anbo VIII;Anbo VIII;Anbo VIII;;Anbo VIII;;;;;;;;;x
MEX_light_armor_brigade_0;M1A2;M1A2;M1A2;;M1A2;;;;;;;;;x
MEX_light_armor_brigade_1;Marmon Herrington;Marmon Herrington;Marmon Herrington;;Marmon Herrington;;;;;;;;;x
MEX_light_armor_brigade_2;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;;;;;;;x
MEX_armor_brigade_0;Mark VIII Liberty;Mark VIII Liberty;Mark VIII Liberty;;Mark VIII Liberty;;;;;;;;;x
MEX_armor_brigade_1;T4E1;T4E1;T4E1;;T4E1;;;;;;;;;x
MEX_armor_brigade_2;M3 Lee;M3 Lee;M3 Lee;;M3 Lee;;;;;;;;;x
MEX_armor_brigade_3;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;M4A1 Sherman;;;;;;;;;x
MEX_armor_brigade_4;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;M4/E8 Sherman;;;;;;;;;x
MEX_armor_brigade_5;M26 Pershing;M26 Pershing;M26 Pershing;;M26 Pershing;;;;;;;;;x
MEX_interceptor_0;Vought O2U-2M Corsair;Vought O2U-2M Corsair;Vought O2U-2M Corsair;;Vought O2U-2M Corsair;;;;;;;;;x
MEX_cas_0;Douglas A-24 Dauntless;Douglas A-24 Dauntless;Douglas A-24 Dauntless;;Douglas A-24 Dauntless;;;;;;;;;x
MEX_transport_plane_0;Beech C-45 Expeditor;Beech C-45 Expeditor;Beech C-45 Expeditor;;Beech C-45 Expeditor;;;;;;;;;x
MON_light_armor_brigade_0;T-27;T-27;T-27;;T-27;;;;;;;;;x
MON_light_armor_brigade_1;BT-5;BT-5;BT-5;;BT-5;;;;;;;;;x
MON_light_armor_brigade_2;BT-7;BT-7;BT-7;;BT-7;;;;;;;;;x
MON_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
MON_armor_brigade_1;T-28;T-28;T-28;;T-28;;;;;;;;;x
MON_armor_brigade_2;BT-7M;BT-7M;BT-7M;;BT-7M;;;;;;;;;x
MON_armor_brigade_3;T-34 m.41;T-34 m.41;T-34 m. 41;;T-34 m.41;;;;;;;;;x
MON_armor_brigade_4;T-34 m.44;T-34 m.44;T-34 m. 44;;T-34 m.44;;;;;;;;;x
MON_armor_brigade_5;T-44;T-44;T-44;;T-44;;;;;;;;;x
MON_multi_role_0;Mikoyan-Guerevich MiG-3;Mikoyan-Guerevich MiG-3;Mikojan-Gurewitsch MiG-3;;Mikoyan-Guerevich MiG-3;;;;;;;;;x
MON_multi_role_1;Lavochkin La-5;Lavochkin La-5;Lavochkin La-5;;Lavochkin La-5;;;;;;;;;x
MON_interceptor_0;Polikarpov I-15;Polikarpov I-15;Polikarpov I-15;;Polikarpov I-15;;;;;;;;;x
MON_interceptor_1;Polikarpov I-16;Polikarpov I-16;Polikarpov I-16;;Polikarpov I-16;;;;;;;;;x
MON_interceptor_2;Lavochkin LaGG-3;Lavochkin LaGG-3;Lavochkin LaGG-3;;Lavochkin LaGG-3;;;;;;;;;x
MON_interceptor_3;Yakolev Yak-7;Yakolev Yak-7;Yakolev Yak-7;;Yakolev Yak-7;;;;;;;;;x
MON_strategic_bomber_0;Tupolev TB-3;Tupolev TB-3;Tupolev TB-3;;Tupolev TB-3;;;;;;;;;x
MON_strategic_bomber_1;Petljakov Pe-8;Petljakov Pe-8;Petljakov Pe-8;;Petljakov Pe-8;;;;;;;;;x
MON_strategic_bomber_2;Tupolev Tu-4;Tupolev Tu-4;Tupolev Tu-4;;Tupolev Tu-4;;;;;;;;;x
MON_tactical_bomber_0;Tupolev SB-2;Tupolev SB-2;Tupolev SB-2;;Tupolev SB-2;;;;;;;;;x
MON_tactical_bomber_1;Ilyushin DB-3;Ilyushin DB-3;Ilyushin DB-3;;Ilyushin DB-3;;;;;;;;;x
MON_tactical_bomber_2;Yakolev Yak-4;Yakolev Yak-4;Yakolev Yak-4;;Yakolev Yak-4;;;;;;;;;x
MON_tactical_bomber_3;Petljakov Pe-2;Petljakov Pe-2;Petljakov Pe-2;;Petljakov Pe-2;;;;;;;;;x
MON_naval_bomber_0;Arhangelsky Ar-2;Arhangelsky Ar-2;Arhangelsky Ar-2;;Arhangelsky Ar-2;;;;;;;;;x
MON_naval_bomber_1;Ilyushin Il-4;Ilyushin Il-4;Ilyushin Il-4;;Ilyushin Il-4;;;;;;;;;x
MON_cas_0;Sukhoi Su-2 Ivanov;Sukhoi Su-2 Ivanov;Sukhoi Su-2 Ivanov;;Sukhoi Su-2 Ivanov;;;;;;;;;x
MON_cas_1;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Shturmovik;Ilyushin Il-2M Sturmovik;;Ilyushin Il-2M Shturmovik;;;;;;;;;x
MON_transport_plane_0;Lisunov Li-2;Lisunov Li-2;Lisunov Li-2;;Lisunov Li-2;;;;;;;;;x
NIC_light_armor_brigade_0;CV-33;CV-33;CV-33;;CV-33;;;;;;;;;x
NIC_light_armor_brigade_1;M2A4;M2A4;M2A4;;M2A4;;;;;;;;;x
NIC_light_armor_brigade_2;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;;;;;;;x
NIC_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
NIC_armor_brigade_1;Vickers Mk.E;Vickers Mk.E;Vickers Mk. E;;Vickers Mk.E;;;;;;;;;x
NIC_armor_brigade_2;M3 Lee;M3 Lee;M3 Lee;;M3 Lee;;;;;;;;;x
NIC_armor_brigade_3;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;M4A1 Sherman;;;;;;;;;x
NIC_armor_brigade_4;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;M4/E8 Sherman;;;;;;;;;x
NIC_armor_brigade_5;M26 Pershing;M26 Pershing;M26 Pershing;;M26 Pershing;;;;;;;;;x
NIC_interceptor_0;Grumman Goblin;Grumman Goblin;Grumman Goblin;;Grumman Goblin;;;;;;;;;x
NOR_light_armor_brigade_0;Tractor nr.52;Tractor nr.52;Tractor nr. 52;;Tractor nr.52;;;;;;;;;x
NOR_light_armor_brigade_1;Landsverk L-10;Landsverk L-10;Landsverk L-10;;Landsverk L-10.;;;;;;;;;x
NOR_light_armor_brigade_2;Landsverk L-60;Landsverk L-60;Landsverk L-60;;Landsverk L-60;;;;;;;;;x
NOR_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
NOR_armor_brigade_1;Landsverk L-61;Landsverk L-61;Landsverk L-61;;Landsverk L-61;;;;;;;;;x
NOR_armor_brigade_2;Landsverk L-62;Landsverk L-62;Landsverk L-62;;Landsverk L-62;;;;;;;;;x
NOR_armor_brigade_3;Stridsvogn KW-IV;Stridsvogn KW-IV;Stridsvogn KW-IV;;Stridsvogn KW-IV;;;;;;;;;x
NOR_armor_brigade_4;Stridsvogn KW-V;Stridsvogn KW-V;Stridsvogn KW-V;;Stridsvogn KW-V;;;;;;;;;x
NOR_armor_brigade_5;M26 Pershing;M26 Pershing;M26 Pershing;;M26 Pershing;;;;;;;;;x
NOR_interceptor_0;Fokker C.VE;Fokker C.VE;Fokker C. VE;;Fokker C.VE;;;;;;;;;x
NOR_interceptor_1;Curtiss Hawk 75-A;Curtiss Hawk 75-A;Curtiss Hawk 75-A;;Curtiss Hawk 75-A;;;;;;;;;x
NOR_interceptor_2;Hakwer Hurricane II;Hakwer Hurricane II;Hakwer Hurricane II;;Hakwer Hurricane II;;;;;;;;;x
NOR_cas_0;Breda Ba.28;Breda Ba.28;Breda Ba. 28;;Breda Ba.28;;;;;;;;;x
NOR_heavy_cruiser_0;Norge-class;Classe Norge;Norge-Klasse;;Clase Norge;;;;;;;;;x
NOR_destroyer_0;Draug-class;Classe Draug;Draug-Klasse;;Clase Draug;;;;;;;;;x
NOR_destroyer_1;Aalesund-class;Classe Aalesund;Aalesund-Klasse;;Clase Aalesund;;;;;;;;;x
NOR_submarine_0;A'-class;Classe 'A';A'-Klasse;;Clase 'A';;;;;;;;;x
NOR_submarine_1;B'-class;Classe 'B';B'-Klasse;;Clase 'B';;;;;;;;;x
NZL_light_armor_brigade_0;Carden-Loyd M1933;Carden-Loyd M1933;Carden-Loyd M1933;;Carden-Loyd M1933;;;;;;;;;x
NZL_light_armor_brigade_1;Vickers Mk.VIc;Vickers Mk.VIc;Vickers Mk. VIc;;Vickers Mk. VIc;;;;;;;;;x
NZL_light_armor_brigade_2;Stuart Mk.V;Stuart Mk.V;Stuart Mk. V;;Stuart Mk.V;;;;;;;;;x
NZL_armor_brigade_0;Schofield;Schofield;Schofield;;Schofield;;;;;;;;;x
NZL_armor_brigade_1;Cruiser Tank Mk.I A9;Char croiseur Mk.I A9;Cruiser Tank Mk. I A9;;Tanque crucero Mk.I A9;;;;;;;;;x
NZL_armor_brigade_2;AC1 Sentinel;AC1 Sentinel;AC1 Sentinel;;AC1 Sentinel;;;;;;;;;x
NZL_armor_brigade_3;AC4 Sentinel;AC4 Sentinel;AC4 Sentinel;;AC4 Sentinel;;;;;;;;;x
NZL_armor_brigade_4;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk. VIII A23M Cromwell;;Mk.VIII A23M Cromwell;;;;;;;;;x
NZL_armor_brigade_5;Centurion Mk.I;Centurion Mk.I;Centurion Mk. I;;Centurion Mk.I;;;;;;;;;x
NZL_multi_role_0;Curtiss Kittyhawk;Curtiss Kittyhawk;Curtiss Kittyhawk;;Curtiss Kittyhawk;;;;;;;;;x
NZL_multi_role_1;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk.IX;Supermarine Spitfire Mk. IX;;Supermarine Spitfire Mk.IX;;;;;;;;;x
NZL_multi_role_2;N.American P-51D Mustang;N.American P-51D Mustang;N. American P-51D Mustang;;N.American P-51D Mustang;;;;;;;;;x
NZL_multi_role_3;Gloster Meteor Mk.III;Gloster Meteor Mk.III;Gloster Meteor Mk. III;;Gloster Meteor Mk.III;;;;;;;;;x
NZL_multi_role_4;Gloster Meteor F.8;Gloster Meteor F.8;Gloster Meteor F. 8;;Gloster Meteor F.8;;;;;;;;;x
NZL_interceptor_0;Hawker Demon;Hawker Demon;Hawker Demon;;Hawker Demon;;;;;;;;;x
NZL_interceptor_1;Hawker Hurricane Mk.I;Hawker Hurricane Mk.I;Hawker Hurricane Mk. I;;Hawker Hurricane Mk.I;;;;;;;;;x
NZL_interceptor_2;Hawker Hurricane Mk.II;Hawker Hurricane Mk.II;Hawker Hurricane Mk. II;;Hawker Hurricane Mk.II;;;;;;;;;x
NZL_interceptor_3;Grumman F6F Hellcat;Grumman F6F Hellcat;Grumman F6F Hellcat;;Grumman F6F Hellcat;;;;;;;;;x
NZL_interceptor_4;Vought F4U Corsair;Vought F4U Corsair;Vought F4U Corsair;;Vought F4U Corsair;;;;;;;;;x
NZL_interceptor_5;Gloster Meteor Mk.I;Gloster Meteor Mk.I;Gloster Meteor Mk. I;;Gloster Meteor Mk.I;;;;;;;;;x
NZL_interceptor_6;de Havilland Vampire;de Havilland Vampire;de Havilland Vampire;;de Havilland Vampire;;;;;;;;;x
NZL_rocket_interceptor_0;Hawker P.1052;Hawker P.1052;Hawker P. 1052;;Hawker P.1052;;;;;;;;;x
NZL_strategic_bomber_0;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;Armstrong-Whitworth Whitley;;Armstrong-Whitworth Whitley;;;;;;;;;x
NZL_strategic_bomber_1;Handley Page Halifax;Handley Page Halifax;Handley Page Halifax;;Handley Page Halifax;;;;;;;;;x
NZL_strategic_bomber_2;Avro Lancaster;Avro Lancaster;Avro Lancaster;;Avro Lancaster;;;;;;;;;x
NZL_strategic_bomber_3;Vickers Valiant;Vickers Valiant;Vickers Valiant;;Vickers Valiant;;;;;;;;;x
NZL_tactical_bomber_0;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;Bristol Blenheim Mk. I;;Bristol Blenheim Mk.I;;;;;;;;;x
NZL_tactical_bomber_1;Handley Page Hampden;Handley Page Hampden;Handley Page Hampden;;Handley Page Hampden;;;;;;;;;x
NZL_tactical_bomber_2;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk.III;Vickers-Armstrong Wellington Mk. III;;Vickers-Armstrong Wellington Mk.III;;;;;;;;;x
NZL_tactical_bomber_3;N.American Mitchell Mk.II;N.American Mitchell Mk.II;N. American Mitchell Mk. II;;N.American Mitchell Mk.II;;;;;;;;;x
NZL_tactical_bomber_4;de Havilland Mosquito B.XVI;de Havilland Mosquito B.XVI;de Havilland Mosquito B. XVI;;de Havilland Mosquito B.XVI;;;;;;;;;x
NZL_tactical_bomber_5;de Havilland Venom;de Havilland Venom;de Havilland Venom;;de Havilland Venom;;;;;;;;;x
NZL_tactical_bomber_6;English Electric Canberra;English Electric Canberra;English Electric Canberra;;English Electric Canberra;;;;;;;;;x
NZL_naval_bomber_0;Lockheed Hudson;Lockheed Hudson;Lockheed Hudson;;Lockheed Hudson;;;;;;;;;x
NZL_naval_bomber_1;Lockheed Ventura;Lockheed Ventura;Lockheed Ventura;;Lockheed Ventura;;;;;;;;;x
NZL_naval_bomber_2;CAC CA-11 Woomera;CAC CA-11 Woomera;CAC CA-11 Woomera;;CAC CA-11 Woomera;;;;;;;;;x
NZL_cas_0;CAC CA-10 Wirraway;CAC CA-10 Wirraway;CAC CA-10 Wirraway;;CAC CA-10 Wirraway;;;;;;;;;x
NZL_cas_1;Bell P-39 Aircobra;Bell P-39 Aircobra;Bell P-39 Aircobra;;Bell P-39 Aircobra;;;;;;;;;x
NZL_cas_2;Bristol Beaufighter;Bristol Beaufighter;Bristol Beaufighter;;Bristol Beaufighter;;;;;;;;;x
NZL_transport_plane_0;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW.41 Albermarle;Armstrong-Whitworth AW. 41 Albermarle;;Armstrong-Whitworth AW.41 Albermarle;;;;;;;;;x
NZL_transport_plane_1;Douglas Dakota;Douglas Dakota;Douglas Dakota;;Douglas Dakota;;;;;;;;;x
NZL_transport_plane_2;Avro 685 York;Avro 685 York;Avro 685 York;;Avro 685 York;;;;;;;;;x
NZL_light_cruiser_0;Caledon-class;Classe Caledon;Caledon-Klasse;;Clase Caledon;;;;;;;;;x
NZL_light_cruiser_1;Emerald-class;Classe Emerald;Emerald-Klasse;;Clase Emerald;;;;;;;;;x
NZL_light_cruiser_2;Leander-class;Classe Leander;Leander-Klasse;;Clase Leander;;;;;;;;;x
NZL_light_cruiser_3;Southampton-class;Classe Southampton;Southampton-Klasse;;Clase Southampton;;;;;;;;;x
NZL_light_cruiser_4;Swiftsure-class;Classe Swiftsure;Swiftsure-Klasse;;Clase Swiftsure;;;;;;;;;x
NZL_light_cruiser_5;Minotaur-class;Classe Minotaur;Minotaur-Klasse;;Clase Minotaur;;;;;;;;;x
NZL_heavy_cruiser_1;Kent-class;Classe Kent;Kent-Klasse;;Clase Kent;;;;;;;;;x
NZL_heavy_cruiser_2;Surrey-class;Classe Surrey;Surrey-Klasse;;Clase Surrey;;;;;;;;;x
NZL_destroyer_0;V-class;Classe V;V-Klasse;;Clase V;;;;;;;;;x
NZL_destroyer_1;A-class;Classe A;A-Klasse;;Clase A;;;;;;;;;x
NZL_destroyer_2;Tribal-class;Classe Tribal;Tribal-Klasse;;Clase Tribal;;;;;;;;;x
NZL_destroyer_3;Battle-class;Classe Battle;Battle-Klasse;;Clase Battle;;;;;;;;;x
NZL_destroyer_4;Daring-class;Classe Daring;Daring-Klasse;;Clase Daring;;;;;;;;;x
NZL_destroyer_5;Country-class;Classe Country;Country-Klasse;;Clase Country;;;;;;;;;x
NZL_carrier_0;Hermes-class;Classe Hermes;Hermes-Klasse;;Clase Hermes;;;;;;;;;x
NZL_carrier_1;Courageous-class;Classe Courageous;Courageous-Klasse;;Clase Courageous;;;;;;;;;x
NZL_escort_carrier_0;Hermes-class;Classe Hermes;Hermes-Klasse;;Clase Hermes;;;;;;;;;x
NZL_escort_carrier_1;Eagle-class;Classe Eagle;Eagle-Klasse;;Clase Eagle;;;;;;;;;x
NZL_escort_carrier_2;Unicorn-class;Classe Unicorn;Unicorn-Klasse;;Clase Unicorn;;;;;;;;;x
NZL_escort_carrier_3;Colossus-class;Classe Colossus;Colossus-Klasse;;Clase Colossus;;;;;;;;;x
NZL_escort_carrier_4;Centaur-class;Classe Centaur;Centaur-Klasse;;Clase Centaur;;;;;;;;;x
NZL_escort_carrier_5;Invincible-class;Classe Invincible;Invincible-Klasse;;Clase Invincible;;;;;;;;;x
NZL_submarine_0;H-boat-class;Classe H-boat;H-Boat-Klasse;;Clase H-boat;;;;;;;;;x
NZL_submarine_1;Swordfish-class;Classe Swordfish;Swordfish-Klasse;;Clase Swordfish;;;;;;;;;x
NZL_submarine_2;Triton-class;Classe Triton;Triton-Klasse;;Clase Triton;;;;;;;;;x
NZL_submarine_3;A-boat-class;Classe A-boat;A-Boat-Klasse;;Clase A-boat;;;;;;;;;x
NZL_submarine_4;Explorer-class;Classe Explorer;Explorer-Klasse;;Clase Explorer;;;;;;;;;x
NZL_submarine_5;Porpoise-class;Classe Porpoise;Porpoise-Klasse;;Clase Porpoise;;;;;;;;;x
NZL_submarine_6;Dreadnought-class;Classe Dreadnought;Dreadnought-Klasse;;Clase Dreadnought;;;;;;;;;x
NZL_nuclear_submarine_0;Dreadnought-class;Classe Dreadnought;Dreadnought-Klasse;;Clase Dreadnought;;;;;;;;;x
PAN_light_armor_brigade_0;CV-33;CV-33;CV-33;;CV-33;;;;;;;;;x
PAN_light_armor_brigade_1;M2A4;M2A4;M2A4;;M2A4;;;;;;;;;x
PAN_light_armor_brigade_2;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;;;;;;;x
PAN_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
PAN_armor_brigade_1;Vickers Mk.E;Vickers Mk.E;Vickers Mk. E;;Vickers Mk.E;;;;;;;;;x
PAN_armor_brigade_2;M3 Lee;M3 Lee;M3 Lee;;M3 Lee;;;;;;;;;x
PAN_armor_brigade_3;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;M4A1 Sherman;;;;;;;;;x
PAN_armor_brigade_4;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;M4/E8 Sherman;;;;;;;;;x
PAN_armor_brigade_5;M26 Pershing;M26 Pershing;M26 Pershing;;M26 Pershing;;;;;;;;;x
PAR_light_armor_brigade_0;CV-33;CV-33;CV-33;;CV-33;;;;;;;;;x
PAR_light_armor_brigade_1;M2A4;M2A4;M2A4;;M2A4;;;;;;;;;x
PAR_light_armor_brigade_2;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;;;;;;;x
PAR_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
PAR_armor_brigade_1;Vickers Mk.E;Vickers Mk.E;Vickers Mk. E;;Vickers Mk.E;;;;;;;;;x
PAR_armor_brigade_2;M3 Lee;M3 Lee;M3 Lee;;M3 Lee;;;;;;;;;x
PAR_armor_brigade_3;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;M4A1 Sherman;;;;;;;;;x
PAR_armor_brigade_4;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;M4/E8 Sherman;;;;;;;;;x
PAR_armor_brigade_5;M26 Pershing;M26 Pershing;M26 Pershing;;M26 Pershing;;;;;;;;;x
PER_light_armor_brigade_0;Carden-Loyd Mk.VI;Carden-Loyd Mk.VI;Carden-Loyd Mk. VI;;Carden-Loyd Mk.VI;;;;;;;;;x
PER_light_armor_brigade_1;Marmon Herrington;Marmon Herrington;Marmon Herrington;;Marmon Herrington;;;;;;;;;x
PER_light_armor_brigade_2;CKD AH-IV;CKD AH-IV;CKD AH-IV;;CKD AH-IV;;;;;;;;;x
PER_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
PER_armor_brigade_1;Cruiser Tank Mk.I A9;Char croiseur Mk.I A9;Cruiser Tank Mk. I A9;;Tanque crucero Mk.I A9;;;;;;;;;x
PER_armor_brigade_2;LT vz.40;LT vz.40;LT vz. 40;;LT vz.40;;;;;;;;;x
PER_armor_brigade_3;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk. VIII A23M Cromwell;;Mk.VIII A23M Cromwell;;;;;;;;;x
PER_armor_brigade_4;A34 Comet;A34 Comet;A34 Comet;;A34 Comet;;;;;;;;;x
PER_armor_brigade_5;Centurion Mk.I;Centurion Mk.I;Centurion Mk. I;;Centurion Mk.I;;;;;;;;;x
PER_interceptor_0;Hawker Fury II;Hawker Fury II;Hawker Fury II;;Hawker Fury II;;;;;;;;;x
PER_interceptor_1;Curtiss Hawk 75-A;Curtiss Hawk 75-A;Curtiss Hawk 75-A;;Curtiss Hawk 75-A;;;;;;;;;x
PER_interceptor_2;Hawker Hurricane Mk.II;Hawker Hurricane Mk.II;Hawker Hurricane Mk. II;;Hawker Hurricane Mk.II;;;;;;;;;x
PER_naval_bomber_0;Avro Anson;Avro Anson;Avro Anson;;Avro Anson;;;;;;;;;x
PHI_light_armor_brigade_0;M1A2;M1A2;M1A2;;M1A2;;;;;;;;;x
PHI_light_armor_brigade_1;M3 Stuart;M3 Stuart;M3 Stuart;;M3 Stuart;;;;;;;;;x
PHI_light_armor_brigade_2;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;;;;;;;x
PHI_armor_brigade_0;Mark VIII Liberty;Mark VIII Liberty;Mark VIII Liberty;;Mark VIII Liberty;;;;;;;;;x
PHI_armor_brigade_1;T4E1;T4E1;T4E1;;T4E1;;;;;;;;;x
PHI_armor_brigade_2;M3 Lee;M3 Lee;M3 Lee;;M3 Lee;;;;;;;;;x
PHI_armor_brigade_3;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;M4A1 Sherman;;;;;;;;;x
PHI_armor_brigade_4;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;M4/E8 Sherman;;;;;;;;;x
PHI_armor_brigade_5;M26 Pershing;M26 Pershing;M26 Pershing;;M26 Pershing;;;;;;;;;x
PHI_multi_role_0;Curtiss P-40B Warhawk;Curtiss P-40B Warhawk;Curtiss P-40B Warhawk;;Curtiss P-40B Warhawk;;;;;;;;;x
PHI_interceptor_0;Grumman F3F Flying Barrel;Grumman F3F Flying Barrel;Grumman F3F Flying Barrel;;Grumman F3F Flying Barrel;;;;;;;;;x
PHI_interceptor_1;Curtiss P-36;Curtiss P-36;Curtiss P-36;;Curtiss P-36;;;;;;;;;x
PHI_strategic_bomber_0;Boeing B-17 Flying Fortress;Boeing B-17 Flying Fortress;Boeing B-17 Flying Fortress;;Boeing B-17 Flying Fortress;;;;;;;;;x
PHI_tactical_bomber_0;Douglas B-18 Bolo;Douglas B-18 Bolo;Douglas B-18 Bolo;;Douglas B-18 Bolo;;;;;;;;;x
PHI_tactical_bomber_1;Douglas B-23 Dragon;Douglas B-23 Dragon;Douglas B-23 Dragon;;Douglas B-23 Dragon;;;;;;;;;x
PHI_tactical_bomber_2;Douglas A-20 Boston;Douglas A-20 Boston;Douglas A-20 Boston;;Douglas A-20 Boston;;;;;;;;;x
PHI_naval_bomber_0;Consolidated PBY Catalina;PBY Catalina renforcé;Consolidated PBY Catalina;;Consolidated PBY Catalina;;;;;;;;;x
PHI_cas_0;Douglas A-24;Douglas A-24;Douglas A-24;;Douglas A-24;;;;;;;;;x
PHI_transport_plane_0;Douglas C-32;Douglas C-32;Douglas C-32;;Douglas C-32;;;;;;;;;x
POL_light_armor_brigade_0;TK-S;TK-S;TK-S;;TK-S;;;;;;;;;x
POL_light_armor_brigade_1;7TPjw;7TPjw;7TPjw;;7TPjw;;;;;;;;;x
POL_light_armor_brigade_2;10TP;10TP;10TP;;10TP;;;;;;;;;x
POL_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
POL_armor_brigade_1;Renault R35;Renault R35;Renault R35;;Renault R35;;;;;;;;;x
POL_armor_brigade_2;14TPjw;14TPjw;14TPjw;;14TPjw;;;;;;;;;x
POL_armor_brigade_3;20TP;20TP;20TP;;20TP;;;;;;;;;x
POL_armor_brigade_4;T-34 m.44;T-34 m.44;T-34 m. 44;;T-34 m.44;;;;;;;;;x
POL_armor_brigade_5;T-44;T-44;T-44;;T-44;;;;;;;;;x
POL_multi_role_0;PZL P.45 Sokól;PZL P.45 Sokól;PZL P. 45 Sokól;;PZL P.45 Sokól;;;;;;;;;x
POL_multi_role_1;PZL P.62;PZL P.62;PZL P. 62;;PZL P.62;;;;;;;;;x
POL_multi_role_4;WSK LIM-6P;WSK LIM-6P;WSK LIM-6P;;WSK LIM-6P;;;;;;;;;x
POL_interceptor_0;PZL P.11c;PZL P.11c;PZL P. 11c;;PZL P.11c;;;;;;;;;x
POL_interceptor_1;PZL P.24;PZL P.24;PZL P. 24;;PZL P.24;;;;;;;;;x
POL_interceptor_2;PZL P.50 Jastrzab;PZL P.50 Jastrzab;PZL P. 50 Jastrzab;;PZL P.50 Jastrzab;;;;;;;;;x
POL_interceptor_3;PZL P.63;PZL P.63;PZL P. 63;;PZL P.63;;;;;;;;;x
POL_interceptor_4;PZL P.56 Kania;PZL P.56 Kania;PZL P. 56 Kania;;PZL P.56 Kania;;;;;;;;;x
POL_interceptor_5;WSK Mielec LIM-1;WSK Mielec LIM-1;WSK Mielec LIM-1;;WSK Mielec LIM-1;;;;;;;;;x
POL_interceptor_6;WSK LIM-2;WSK LIM-2;WSK LIM-2;;WSK LIM-2;;;;;;;;;x
POL_strategic_bomber_0;Bloch MB.162;Bloch MB.162;Bloch MB. 162;;Bloch MB.162;;;;;;;;;x
POL_tactical_bomber_1;LWS-4 Zubr;LWS-4 Zubr;LWS-4 Zubr;;LWS-4 Zubr;;;;;;;;;x
POL_tactical_bomber_2;PZL P.37 Los;PZL P.37 Los;PZL P. 37 Los;;PZL P.37 Los;;;;;;;;;x
POL_tactical_bomber_3;PZL P.49 Mis;PZL P.49 Mis;PZL P. 49 Mis;;PZL P.49 Mis;;;;;;;;;x
POL_naval_bomber_1;Cant Z.506B Airone;Cant Z.506B Airone;Cant Z. 506B Airone;;Cant Z.506B Airone;;;;;;;;;x
POL_naval_bomber_2;RWD 22;RWD 22;RWD 22;;RWD 22;;;;;;;;;x
POL_cas_0;PZL P.46 Sum;PZL P.46 Sum;PZL P. 46 Sum;;PZL P.46 Sum;;;;;;;;;x
POL_cas_1;PZL Losos;PZL Losos;PZL Losos;;PZL Losos;;;;;;;;;x
POL_transport_plane_0;PZL 27;PZL 27;PZL 27;;PZL 27;;;;;;;;;x
